,cycle,population_active__t1,population_passive__t1,population_total__t1,uptake_active__t1,uptake_passive__t1,metabolic_active__t1,metabolic_passive__t1,population_active__t2,population_passive__t2,population_total__t2,uptake_active__t2,uptake_passive__t2,metabolic_active__t2,metabolic_passive__t2,population_active__t3,population_passive__t3,population_total__t3,uptake_active__t3,uptake_passive__t3,metabolic_active__t3,metabolic_passive__t3
0,0,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1
1,1,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
2,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
3,3,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
4,4,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
5,5,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
6,6,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
7,7,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
8,8,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
9,9,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
10,10,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
11,11,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
12,12,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
13,13,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
14,14,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
15,15,1,1,2,1,1,0,2,1,1,2,1,1,0,2,1,1,2,1,1,0,2
16,16,2,1,3,2,1,0,3,2,1,3,2,1,0,3,2,1,3,2,1,0,3
17,17,2,1,3,2,1,0,3,2,1,3,2,1,0,3,2,1,3,2,1,0,3
18,18,2,1,3,2,1,0,3,2,1,3,2,1,0,3,2,1,3,2,1,0,3
19,19,2,1,3,2,1,0,3,2,1,3,2,1,0,3,2,1,3,2,1,0,3
20,20,2,1,3,2,1,0,3,2,1,3,2,1,0,3,2,1,3,2,1,0,3
21,21,2,1,3,2,1,0,3,2,1,3,2,1,0,3,2,1,3,2,1,0,3
22,22,2,1,3,2,1,0,3,2,1,3,2,1,0,3,2,1,3,2,1,0,3
23,23,2,1,3,2,1,0,3,2,1,3,2,1,0,3,2,1,3,2,1,0,3
24,24,2,1,3,2,1,0,3,2,1,3,2,1,0,3,2,1,3,2,1,0,3
25,25,2,1,3,2,1,0,3,2,1,3,2,1,0,3,2,1,3,2,1,0,3
26,26,2,2,4,2,2,0,4,2,2,4,4,0,0,4,2,2,4,4,0,0,4
27,27,2,2,4,2,2,0,4,2,2,4,4,0,0,4,2,2,4,4,0,0,4
28,28,2,2,4,2,2,0,4,2,2,4,4,0,0,4,2,2,4,4,0,0,4
29,29,2,2,4,2,2,0,4,2,2,4,4,0,0,4,2,2,4,4,0,0,4
30,30,2,2,4,2,2,0,4,2,2,4,4,0,0,4,2,2,4,4,0,0,4
31,31,2,2,4,2,2,0,4,2,2,4,4,0,0,4,2,2,4,4,0,0,4
32,32,4,2,6,4,2,0,6,4,2,6,6,0,0,6,4,2,6,6,0,0,6
33,33,4,2,6,4,2,0,6,4,2,6,6,0,0,6,4,2,6,6,0,0,6
34,34,4,2,6,4,2,0,6,4,2,6,6,0,0,6,4,2,6,6,0,0,6
35,35,4,2,6,4,2,0,6,4,2,6,6,0,0,6,4,2,6,6,0,0,6
36,36,4,2,6,4,2,0,6,4,2,6,6,0,0,6,4,2,6,6,0,0,6
37,37,4,2,6,4,2,0,6,4,2,6,6,0,0,6,4,2,6,6,0,0,6
38,38,4,2,6,4,2,0,6,4,2,6,6,0,0,6,4,2,6,6,0,0,6
39,39,4,2,6,4,2,0,6,4,2,6,6,0,0,6,4,2,6,6,0,0,6
40,40,4,2,6,4,2,0,6,4,2,6,6,0,0,6,4,2,6,6,0,0,6
41,41,4,2,6,4,2,0,6,8,2,10,8,2,0,10,8,2,10,8,2,0,10
42,42,4,2,6,4,2,0,6,8,4,12,8,4,0,12,8,4,12,8,4,0,12
43,43,4,2,6,4,2,0,6,8,4,12,8,4,0,12,8,4,12,8,4,0,12
44,44,4,2,6,4,2,0,6,8,4,12,8,4,0,12,8,4,12,8,4,0,12
45,45,4,2,6,4,2,0,6,8,4,12,8,4,0,12,8,4,12,8,4,0,12
46,46,4,2,6,4,2,0,6,8,4,12,8,4,0,12,8,4,12,8,4,0,12
47,47,8,2,10,8,2,0,10,8,4,12,8,4,0,12,8,4,12,8,4,0,12
48,48,8,2,10,8,2,0,10,8,4,12,8,4,0,12,8,4,12,8,4,0,12
49,49,8,2,10,8,2,0,10,8,4,12,8,4,0,12,8,4,12,8,4,0,12
50,50,8,2,10,8,2,0,10,8,4,12,8,4,0,12,8,4,12,8,4,0,12
51,51,8,4,12,12,0,0,12,12,4,16,12,4,0,16,12,4,16,12,4,0,16
52,52,8,4,12,12,0,0,12,12,4,16,12,4,0,16,12,4,16,12,4,0,16
53,53,8,4,12,12,0,0,12,12,4,16,12,4,0,16,12,4,16,12,4,0,16
54,54,8,4,12,12,0,0,12,12,4,16,12,4,0,16,12,4,16,12,4,0,16
55,55,8,4,12,12,0,0,12,12,4,16,12,4,0,16,12,4,16,12,4,0,16
56,56,8,4,12,12,0,0,12,12,4,16,12,4,0,16,12,4,16,12,4,0,16
57,57,8,4,12,12,0,0,12,14,6,20,14,6,0,20,14,6,20,14,6,0,20
58,58,8,4,12,12,0,0,12,14,6,20,14,6,0,20,14,6,20,14,6,0,20
59,59,8,4,12,12,0,0,12,14,6,20,14,6,0,20,14,6,20,14,6,0,20
60,60,8,4,12,12,0,0,12,18,6,24,18,6,0,24,18,6,24,18,6,0,24
61,61,8,4,12,12,0,0,12,18,6,24,18,6,0,24,18,6,24,18,6,0,24
62,62,8,4,12,12,0,0,12,18,6,24,18,6,0,24,18,6,24,18,6,0,24
63,63,16,4,20,18,2,0,20,18,6,24,18,6,0,24,18,6,24,18,6,0,24
64,64,16,4,20,18,2,0,20,18,6,24,18,6,0,24,18,6,24,18,6,0,24
65,65,16,4,20,18,2,0,20,18,6,24,18,6,0,24,18,6,24,18,6,0,24
66,66,16,4,20,18,2,0,20,22,6,28,22,6,0,28,22,6,28,22,6,0,28
67,67,16,8,24,22,2,0,24,24,8,32,26,6,0,32,24,8,32,26,6,0,32
68,68,16,8,24,22,2,0,24,24,8,32,26,6,0,32,24,8,32,26,6,0,32
69,69,16,8,24,22,2,0,24,24,8,32,26,6,0,32,24,8,32,26,6,0,32
70,70,16,8,24,22,2,0,24,28,8,36,30,6,0,36,28,8,36,30,6,0,36
71,71,16,8,24,22,2,0,24,28,8,36,30,6,0,36,28,8,36,30,6,0,36
72,72,16,8,24,22,2,0,24,28,8,36,30,6,0,36,28,8,36,30,6,0,36
73,73,18,8,26,22,4,0,26,28,10,38,32,6,0,38,28,10,38,32,6,0,38
74,74,18,8,26,22,4,0,26,28,10,38,32,6,0,38,28,10,38,32,6,0,38
75,75,18,8,26,22,4,0,26,28,10,38,32,6,0,38,28,10,38,32,6,0,38
76,76,18,8,26,22,4,0,26,36,10,46,40,6,0,46,36,10,46,40,6,0,46
77,77,18,8,26,22,4,0,26,36,10,46,40,6,0,46,36,10,46,40,6,0,46
78,78,30,8,38,32,6,0,38,36,10,46,40,6,0,46,36,10,46,40,6,0,46
79,79,30,8,38,32,6,0,38,40,10,50,44,6,0,50,40,10,50,44,6,0,50
80,80,30,8,38,32,6,0,38,40,10,50,44,6,0,50,40,10,50,44,6,0,50
81,81,30,8,38,32,6,0,38,40,10,50,44,6,0,50,40,10,50,44,6,0,50
82,82,30,16,46,36,10,0,46,50,14,64,58,6,0,64,50,14,64,58,6,0,64
83,83,30,16,46,36,10,0,46,50,16,66,60,6,0,66,50,16,66,60,6,0,66
84,84,30,16,46,36,10,0,46,50,16,66,60,6,0,66,50,16,66,60,6,0,66
85,85,30,16,46,36,10,0,46,54,16,70,64,6,0,70,54,16,70,64,6,0,70
86,86,30,16,46,36,10,0,46,62,16,78,72,6,0,78,62,16,78,72,6,0,78
87,87,30,16,46,36,10,0,46,62,16,78,72,6,0,78,62,16,78,72,6,0,78
88,88,38,16,54,44,10,0,54,62,18,80,74,6,0,80,62,18,80,74,6,0,80
89,89,38,16,54,44,10,0,54,66,18,84,78,6,0,84,66,18,84,78,6,0,84
90,90,38,16,54,44,10,0,54,66,18,84,78,6,0,84,66,18,84,78,6,0,84
91,91,38,16,54,44,10,0,54,72,18,90,84,6,0,90,72,18,90,84,6,0,90
92,92,38,18,56,46,10,0,56,90,26,116,108,8,0,116,90,26,116,108,8,0,116
93,93,38,18,56,46,10,0,56,90,26,116,108,8,0,116,90,26,116,108,8,0,116
94,94,54,18,72,62,10,0,72,90,26,116,108,8,0,116,90,26,116,108,8,0,116
95,95,54,18,72,62,10,0,72,102,26,128,120,8,0,128,102,26,128,120,8,0,128
96,96,54,18,72,62,10,0,72,102,26,128,120,8,0,128,102,26,128,120,8,0,128
97,97,58,18,76,66,10,0,76,102,26,128,120,8,0,128,102,26,128,120,8,0,128
98,98,58,28,86,76,10,0,86,108,32,140,130,10,0,140,108,32,140,130,10,0,140
99,99,58,28,86,76,10,0,86,108,32,140,130,10,0,140,108,32,140,130,10,0,140
100,100,58,28,86,76,10,0,86,108,32,140,130,10,0,140,108,32,140,130,10,0,140
101,101,58,28,86,76,10,0,86,150,40,190,180,10,0,190,150,40,190,180,10,0,190
102,102,58,28,86,76,10,0,86,150,40,190,180,10,0,190,150,40,190,180,10,0,190
103,103,68,28,96,86,10,0,96,150,40,190,180,10,0,190,150,40,190,180,10,0,190
104,104,76,28,104,94,10,0,104,160,42,202,192,10,0,202,160,42,202,192,10,0,202
105,105,76,28,104,94,10,0,104,166,42,208,198,10,0,208,166,42,208,198,10,0,208
106,106,76,28,104,94,10,0,104,166,42,208,198,10,0,208,166,42,208,198,10,0,208
107,107,78,32,110,100,10,0,110,190,50,240,232,8,0,240,190,50,240,232,8,0,240
108,108,78,38,116,106,10,0,116,196,58,254,246,8,0,254,196,58,254,246,8,0,254
109,109,78,38,116,106,10,0,116,196,58,254,246,8,0,254,196,58,254,246,8,0,254
110,110,106,38,144,134,10,0,144,208,58,266,258,8,0,266,208,58,266,258,8,0,266
111,111,106,38,144,134,10,0,144,266,70,336,326,10,0,336,266,70,336,326,10,0,336
112,112,106,38,144,134,10,0,144,266,70,336,326,10,0,336,266,70,336,326,10,0,336
113,113,112,38,150,140,10,0,150,266,72,338,328,10,0,338,266,72,338,328,10,0,338
114,114,112,52,164,152,12,0,164,294,74,368,358,10,0,368,294,74,368,358,10,0,368
115,115,112,52,164,152,12,0,164,294,74,368,358,10,0,368,294,74,368,358,10,0,368
116,116,112,52,164,152,12,0,164,300,76,376,368,8,0,376,300,76,376,368,8,0,376
117,117,112,56,168,156,12,0,168,350,104,454,446,8,0,454,350,104,454,446,8,0,454
118,118,112,56,168,156,12,0,168,350,104,454,446,8,0,454,350,104,454,446,8,0,454
119,119,156,56,212,198,14,0,212,350,104,454,446,8,0,454,350,104,454,446,8,0,454
120,120,156,56,212,198,14,0,212,454,122,576,560,16,0,576,454,122,576,560,16,0,576
121,121,156,56,212,198,14,0,212,454,122,576,560,16,0,576,454,122,576,560,16,0,576
122,122,160,56,216,202,14,0,216,454,122,576,560,16,0,576,454,122,576,560,16,0,576
123,123,162,80,242,226,16,0,242,454,122,576,560,16,0,576,454,122,576,560,16,0,576
124,124,162,80,242,226,16,0,242,454,122,576,560,16,0,576,454,122,576,560,16,0,576
125,125,208,80,288,272,16,0,288,455,122,577,561,16,0,577,455,122,577,561,16,0,577
126,126,208,80,288,272,16,0,288,455,122,577,561,16,0,577,455,122,577,561,16,0,577
127,127,208,80,288,272,16,0,288,455,122,577,561,16,0,577,455,122,577,561,16,0,577
128,128,214,80,294,278,16,0,294,455,122,577,561,16,0,577,455,122,577,561,16,0,577
129,129,226,98,324,308,16,0,324,455,122,577,561,16,0,577,455,122,577,561,16,0,577
130,130,226,98,324,308,16,0,324,455,122,577,561,16,0,577,455,122,577,561,16,0,577
131,131,226,98,324,308,16,0,324,455,122,577,561,16,0,577,455,122,577,561,16,0,577
132,132,230,98,328,312,16,0,328,455,122,577,561,16,0,577,455,122,577,561,16,0,577
133,133,230,114,344,326,18,0,344,455,122,577,561,16,0,577,455,122,577,561,16,0,577
134,134,266,114,380,362,18,0,380,455,122,577,561,16,0,577,455,122,577,561,16,0,577
135,135,340,114,454,436,18,0,454,455,122,577,561,16,0,577,455,122,577,561,16,0,577
136,136,340,114,454,436,18,0,454,455,122,577,561,16,0,577,455,122,577,561,16,0,577
137,137,340,114,454,436,18,0,454,456,122,578,562,16,0,578,456,122,578,562,16,0,578
138,138,352,130,482,464,18,0,482,456,122,578,562,16,0,578,456,122,578,562,16,0,578
139,139,352,160,512,496,16,0,512,456,122,578,562,16,0,578,456,122,578,562,16,0,578
140,140,352,160,512,496,16,0,512,456,122,578,562,16,0,578,456,122,578,562,16,0,578
141,141,356,160,516,500,16,0,516,456,122,578,562,16,0,578,456,122,578,562,16,0,578
142,142,356,160,516,500,16,0,516,456,122,578,562,16,0,578,456,122,578,562,16,0,578
143,143,356,160,516,500,16,0,516,456,123,579,563,16,0,579,456,123,579,563,16,0,579
144,144,356,160,516,500,16,0,516,457,123,580,564,16,0,580,457,123,580,564,16,0,580
145,145,356,160,516,500,16,0,516,458,123,581,565,16,0,581,458,123,581,565,16,0,581
146,146,356,160,516,500,16,0,516,458,123,581,565,16,0,581,458,123,581,565,16,0,581
147,147,356,160,516,500,16,0,516,458,123,581,565,16,0,581,458,123,581,565,16,0,581
148,148,356,160,516,500,16,0,516,458,123,581,565,16,0,581,458,123,581,565,16,0,581
149,149,356,160,516,500,16,0,516,458,123,581,565,16,0,581,458,123,581,565,16,0,581
150,150,356,160,516,500,16,0,516,458,123,581,565,16,0,581,458,123,581,565,16,0,581
151,151,356,160,516,500,16,0,516,458,123,581,565,16,0,581,458,123,581,565,16,0,581
152,152,356,160,516,500,16,0,516,458,123,581,565,16,0,581,458,123,581,565,16,0,581
153,153,356,160,516,500,16,0,516,458,123,581,565,16,0,581,458,123,581,565,16,0,581
154,154,356,161,517,501,16,0,517,458,123,581,565,16,0,581,458,123,581,565,16,0,581
155,155,356,161,517,501,16,0,517,458,123,581,565,16,0,581,458,123,581,565,16,0,581
156,156,356,161,517,501,16,0,517,458,123,581,565,16,0,581,458,123,581,565,16,0,581
157,157,356,161,517,501,16,0,517,458,123,581,565,16,0,581,458,123,581,565,16,0,581
158,158,356,163,519,503,16,0,519,458,123,581,565,16,0,581,458,123,581,565,16,0,581
159,159,356,163,519,503,16,0,519,458,123,581,565,16,0,581,458,123,581,565,16,0,581
160,160,356,163,519,503,16,0,519,458,123,581,565,16,0,581,458,123,581,565,16,0,581
161,161,356,163,519,503,16,0,519,458,123,581,565,16,0,581,458,123,581,565,16,0,581
162,162,356,163,519,503,16,0,519,459,123,582,566,16,0,582,459,123,582,566,16,0,582
163,163,356,163,519,503,16,0,519,459,123,582,566,16,0,582,459,123,582,566,16,0,582
164,164,356,163,519,503,16,0,519,459,123,582,566,16,0,582,459,123,582,566,16,0,582
165,165,356,163,519,503,16,0,519,460,123,583,567,16,0,583,460,123,583,567,16,0,583
166,166,356,163,519,503,16,0,519,461,123,584,568,16,0,584,461,123,584,568,16,0,584
167,167,356,163,519,503,16,0,519,462,123,585,569,16,0,585,462,123,585,569,16,0,585
168,168,356,163,519,503,16,0,519,462,123,585,569,16,0,585,462,123,585,569,16,0,585
169,169,356,163,519,503,16,0,519,462,123,585,569,16,0,585,462,123,585,569,16,0,585
170,170,356,163,519,503,16,0,519,462,123,585,569,16,0,585,462,123,585,569,16,0,585
171,171,356,163,519,503,16,0,519,462,123,585,569,16,0,585,462,123,585,569,16,0,585
172,172,356,163,519,503,16,0,519,462,123,585,569,16,0,585,462,123,585,569,16,0,585
173,173,357,163,520,504,16,0,520,462,123,585,569,16,0,585,462,123,585,569,16,0,585
174,174,358,163,521,505,16,0,521,462,123,585,569,16,0,585,462,123,585,569,16,0,585
175,175,358,164,522,506,16,0,522,462,123,585,569,16,0,585,462,123,585,569,16,0,585
176,176,359,164,523,507,16,0,523,462,123,585,569,16,0,585,462,123,585,569,16,0,585
177,177,359,164,523,507,16,0,523,462,123,585,569,16,0,585,462,123,585,569,16,0,585
178,178,359,164,523,507,16,0,523,462,123,585,569,16,0,585,462,123,585,569,16,0,585
179,179,359,164,523,507,16,0,523,462,123,585,569,16,0,585,462,123,585,569,16,0,585
180,180,360,164,524,508,16,0,524,463,123,586,570,16,0,586,463,123,586,570,16,0,586
181,181,360,164,524,508,16,0,524,464,124,588,572,16,0,588,464,124,588,572,16,0,588
182,182,361,164,525,509,16,0,525,464,124,588,572,16,0,588,464,124,588,572,16,0,588
183,183,361,164,525,509,16,0,525,464,124,588,572,16,0,588,464,124,588,572,16,0,588
184,184,361,164,525,509,16,0,525,466,124,590,574,16,0,590,466,124,590,574,16,0,590
185,185,361,164,525,509,16,0,525,466,124,590,574,16,0,590,466,124,590,574,16,0,590
186,186,362,165,527,511,16,0,527,466,124,590,574,16,0,590,466,124,590,574,16,0,590
187,187,362,165,527,511,16,0,527,466,124,590,574,16,0,590,466,124,590,574,16,0,590
188,188,362,165,527,511,16,0,527,467,124,591,575,16,0,591,467,124,591,575,16,0,591
189,189,362,165,527,511,16,0,527,467,124,591,575,16,0,591,467,124,591,575,16,0,591
190,190,363,166,529,513,16,0,529,468,124,592,576,16,0,592,468,124,592,576,16,0,592
191,191,363,166,529,513,16,0,529,468,124,592,576,16,0,592,468,124,592,576,16,0,592
192,192,363,166,529,513,16,0,529,468,124,592,576,16,0,592,468,124,592,576,16,0,592
193,193,363,167,530,514,16,0,530,468,125,593,577,16,0,593,468,125,593,577,16,0,593
194,194,363,167,530,514,16,0,530,469,125,594,578,16,0,594,469,125,594,578,16,0,594
195,195,364,168,532,516,16,0,532,469,125,594,578,16,0,594,469,125,594,578,16,0,594
196,196,364,169,533,517,16,0,533,470,125,595,579,16,0,595,470,125,595,579,16,0,595
197,197,365,169,534,518,16,0,534,470,125,595,579,16,0,595,470,125,595,579,16,0,595
198,198,365,169,534,518,16,0,534,470,125,595,579,16,0,595,470,125,595,579,16,0,595
199,199,366,169,535,519,16,0,535,470,125,595,579,16,0,595,470,125,595,579,16,0,595
200,200,367,169,536,520,16,0,536,470,125,595,579,16,0,595,470,125,595,579,16,0,595
201,201,368,169,537,521,16,0,537,471,125,596,580,16,0,596,471,125,596,580,16,0,596
202,202,368,169,537,521,16,0,537,471,125,596,580,16,0,596,471,125,596,580,16,0,596
203,203,369,169,538,522,16,0,538,472,125,597,581,16,0,597,472,125,597,581,16,0,597
204,204,369,169,538,522,16,0,538,472,125,597,581,16,0,597,472,125,597,581,16,0,597
205,205,369,169,538,522,16,0,538,472,125,597,581,16,0,597,472,125,597,581,16,0,597
206,206,369,170,539,523,16,0,539,472,125,597,581,16,0,597,472,125,597,581,16,0,597
207,207,369,170,539,523,16,0,539,473,125,598,582,16,0,598,473,125,598,582,16,0,598
208,208,369,170,539,523,16,0,539,473,125,598,582,16,0,598,473,125,598,582,16,0,598
209,209,369,170,539,523,16,0,539,473,125,598,582,16,0,598,473,125,598,582,16,0,598
210,210,369,170,539,523,16,0,539,474,125,599,583,16,0,599,474,125,599,583,16,0,599
211,211,369,170,539,523,16,0,539,475,125,600,584,16,0,600,475,125,600,584,16,0,600
212,212,369,170,539,523,16,0,539,475,125,600,584,16,0,600,475,125,600,584,16,0,600
213,213,369,170,539,523,16,0,539,476,125,601,585,16,0,601,476,125,601,585,16,0,601
214,214,369,171,540,524,16,0,540,476,125,601,585,16,0,601,476,125,601,585,16,0,601
215,215,369,171,540,524,16,0,540,476,125,601,585,16,0,601,476,125,601,585,16,0,601
216,216,369,171,540,524,16,0,540,476,126,602,586,16,0,602,476,126,602,586,16,0,602
217,217,369,171,540,524,16,0,540,476,127,603,587,16,0,603,476,127,603,587,16,0,603
218,218,369,171,540,524,16,0,540,476,127,603,587,16,0,603,476,127,603,587,16,0,603
219,219,369,171,540,524,16,0,540,477,127,604,588,16,0,604,477,127,604,588,16,0,604
220,220,369,172,541,525,16,0,541,478,127,605,589,16,0,605,478,127,605,589,16,0,605
221,221,370,172,542,526,16,0,542,478,127,605,589,16,0,605,478,127,605,589,16,0,605
222,222,370,172,542,526,16,0,542,478,127,605,589,16,0,605,478,127,605,589,16,0,605
223,223,370,172,542,526,16,0,542,479,127,606,590,16,0,606,479,127,606,590,16,0,606
224,224,371,172,543,527,16,0,543,479,127,606,590,16,0,606,479,127,606,590,16,0,606
225,225,372,173,545,529,16,0,545,480,127,607,591,16,0,607,480,127,607,591,16,0,607
226,226,373,173,546,530,16,0,546,480,127,607,591,16,0,607,480,127,607,591,16,0,607
227,227,373,174,547,531,16,0,547,480,127,607,591,16,0,607,480,127,607,591,16,0,607
228,228,376,174,550,534,16,0,550,480,127,607,591,16,0,607,480,127,607,591,16,0,607
229,229,376,175,551,535,16,0,551,480,127,607,591,16,0,607,480,127,607,591,16,0,607
230,230,377,175,552,536,16,0,552,480,127,607,591,16,0,607,480,127,607,591,16,0,607
231,231,378,175,553,537,16,0,553,481,127,608,592,16,0,608,481,127,608,592,16,0,608
232,232,378,175,553,537,16,0,553,482,128,610,594,16,0,610,482,128,610,594,16,0,610
233,233,379,175,554,538,16,0,554,483,128,611,595,16,0,611,483,128,611,595,16,0,611
234,234,379,175,554,538,16,0,554,483,128,611,595,16,0,611,483,128,611,595,16,0,611
235,235,380,175,555,539,16,0,555,483,129,612,596,16,0,612,483,129,612,596,16,0,612
236,236,380,175,555,539,16,0,555,485,129,614,598,16,0,614,485,129,614,598,16,0,614
237,237,380,175,555,539,16,0,555,486,129,615,599,16,0,615,486,129,615,599,16,0,615
238,238,380,175,555,539,16,0,555,486,129,615,599,16,0,615,486,129,615,599,16,0,615
239,239,381,175,556,540,16,0,556,486,129,615,599,16,0,615,486,129,615,599,16,0,615
240,240,381,175,556,540,16,0,556,487,129,616,600,16,0,616,487,129,616,600,16,0,616
241,241,381,175,556,540,16,0,556,487,129,616,600,16,0,616,487,129,616,600,16,0,616
242,242,382,175,557,541,16,0,557,487,129,616,600,16,0,616,487,129,616,600,16,0,616
243,243,384,175,559,541,18,0,559,487,129,616,600,16,0,616,487,129,616,600,16,0,616
244,244,385,175,560,542,18,0,560,487,129,616,600,16,0,616,487,129,616,600,16,0,616
245,245,385,176,561,543,18,0,561,487,129,616,600,16,0,616,487,129,616,600,16,0,616
246,246,385,177,562,544,18,0,562,488,129,617,601,16,0,617,488,129,617,601,16,0,617
247,247,386,177,563,545,18,0,563,488,129,617,601,16,0,617,488,129,617,601,16,0,617
248,248,386,177,563,545,18,0,563,488,129,617,601,16,0,617,488,129,617,601,16,0,617
249,249,386,177,563,545,18,0,563,488,129,617,601,16,0,617,488,129,617,601,16,0,617
250,250,387,177,564,546,18,0,564,488,129,617,601,16,0,617,488,129,617,601,16,0,617
251,251,387,179,566,548,18,0,566,488,129,617,601,16,0,617,488,129,617,601,16,0,617
252,252,388,179,567,549,18,0,567,488,130,618,602,16,0,618,488,130,618,602,16,0,618
253,253,389,179,568,550,18,0,568,488,130,618,602,16,0,618,488,130,618,602,16,0,618
254,254,389,181,570,552,18,0,570,489,130,619,603,16,0,619,489,130,619,603,16,0,619
255,255,389,181,570,552,18,0,570,489,130,619,603,16,0,619,489,130,619,603,16,0,619
256,256,391,181,572,554,18,0,572,489,130,619,603,16,0,619,489,130,619,603,16,0,619
257,257,391,181,572,554,18,0,572,490,130,620,604,16,0,620,490,130,620,604,16,0,620
258,258,391,183,574,556,18,0,574,490,131,621,605,16,0,621,490,131,621,605,16,0,621
259,259,391,185,576,558,18,0,576,490,131,621,605,16,0,621,490,131,621,605,16,0,621
260,260,391,186,577,559,18,0,577,491,131,622,606,16,0,622,491,131,622,606,16,0,622
261,261,391,186,577,559,18,0,577,492,131,623,607,16,0,623,492,131,623,607,16,0,623
262,262,391,186,577,559,18,0,577,492,132,624,608,16,0,624,492,132,624,608,16,0,624
263,263,391,186,577,559,18,0,577,493,132,625,609,16,0,625,493,132,625,609,16,0,625
264,264,391,186,577,559,18,0,577,493,132,625,609,16,0,625,493,132,625,609,16,0,625
265,265,391,187,578,560,18,0,578,493,132,625,609,16,0,625,493,132,625,609,16,0,625
266,266,391,187,578,560,18,0,578,493,132,625,609,16,0,625,493,132,625,609,16,0,625
267,267,391,187,578,560,18,0,578,493,132,625,609,16,0,625,493,132,625,609,16,0,625
268,268,391,188,579,561,18,0,579,493,133,626,610,16,0,626,493,133,626,610,16,0,626
269,269,391,188,579,561,18,0,579,494,133,627,611,16,0,627,494,133,627,611,16,0,627
270,270,391,188,579,561,18,0,579,495,133,628,612,16,0,628,495,133,628,612,16,0,628
271,271,391,188,579,561,18,0,579,495,133,628,612,16,0,628,495,133,628,612,16,0,628
272,272,391,188,579,561,18,0,579,495,134,629,613,16,0,629,495,134,629,613,16,0,629
273,273,391,188,579,561,18,0,579,495,134,629,613,16,0,629,495,134,629,613,16,0,629
274,274,392,189,581,563,18,0,581,495,134,629,613,16,0,629,495,134,629,613,16,0,629
275,275,392,189,581,563,18,0,581,495,135,630,614,16,0,630,495,135,630,614,16,0,630
276,276,393,189,582,564,18,0,582,495,135,630,614,16,0,630,495,135,630,614,16,0,630
277,277,393,190,583,565,18,0,583,496,135,631,615,16,0,631,496,135,631,615,16,0,631
278,278,393,190,583,565,18,0,583,497,135,632,616,16,0,632,497,135,632,616,16,0,632
279,279,394,190,584,566,18,0,584,497,135,632,616,16,0,632,497,135,632,616,16,0,632
280,280,394,190,584,566,18,0,584,497,135,632,616,16,0,632,497,135,632,616,16,0,632
281,281,394,190,584,566,18,0,584,497,135,632,616,16,0,632,497,135,632,616,16,0,632
282,282,396,191,587,569,18,0,587,498,135,633,617,16,0,633,498,135,633,617,16,0,633
283,283,397,191,588,570,18,0,588,498,135,633,617,16,0,633,498,135,633,617,16,0,633
284,284,397,191,588,570,18,0,588,498,135,633,617,16,0,633,498,135,633,617,16,0,633
285,285,397,191,588,570,18,0,588,498,135,633,617,16,0,633,498,135,633,617,16,0,633
286,286,398,191,589,571,18,0,589,498,135,633,617,16,0,633,498,135,633,617,16,0,633
287,287,398,191,589,571,18,0,589,499,135,634,618,16,0,634,499,135,634,618,16,0,634
288,288,398,193,591,573,18,0,591,499,135,634,618,16,0,634,499,135,634,618,16,0,634
289,289,398,194,592,574,18,0,592,499,135,634,618,16,0,634,499,135,634,618,16,0,634
290,290,398,194,592,574,18,0,592,501,135,636,620,16,0,636,501,135,636,620,16,0,636
291,291,398,194,592,574,18,0,592,501,136,637,621,16,0,637,501,136,637,621,16,0,637
292,292,398,195,593,575,18,0,593,501,137,638,622,16,0,638,501,137,638,622,16,0,638
293,293,398,195,593,575,18,0,593,501,137,638,622,16,0,638,501,137,638,622,16,0,638
294,294,398,195,593,575,18,0,593,501,137,638,622,16,0,638,501,137,638,622,16,0,638
295,295,398,196,594,576,18,0,594,501,137,638,622,16,0,638,501,137,638,622,16,0,638
296,296,398,196,594,576,18,0,594,501,137,638,622,16,0,638,501,137,638,622,16,0,638
297,297,398,197,595,577,18,0,595,503,137,640,624,16,0,640,503,137,640,624,16,0,640
298,298,399,197,596,578,18,0,596,503,137,640,624,16,0,640,503,137,640,624,16,0,640
299,299,399,198,597,579,18,0,597,503,137,640,624,16,0,640,503,137,640,624,16,0,640
