,cycle,population_active__t1,population_passive__t1,population_total__t1,mut_population_active__t1,mut_population_passive__t1,mut_population_total__t1,population_active__t2,population_passive__t2,population_total__t2,mut_population_active__t2,mut_population_passive__t2,mut_population_total__t2,population_active__t3,population_passive__t3,population_total__t3,mut_population_active__t3,mut_population_passive__t3,mut_population_total__t3
1472,1472,0,1001,1001,0,519,519,0,1018,1018,0,1018,1018,0,1034,1034,0,963,963
1473,1473,0,1001,1001,0,519,519,0,1018,1018,0,1018,1018,0,1034,1034,0,963,963
1474,1474,0,1002,1002,0,520,520,0,1018,1018,0,1018,1018,0,1033,1033,0,962,962
1475,1475,0,1002,1002,0,520,520,0,1018,1018,0,1018,1018,0,1031,1031,0,960,960
1476,1476,0,1002,1002,0,520,520,0,1019,1019,0,1019,1019,0,1031,1031,0,960,960
1477,1477,0,1002,1002,0,520,520,0,1018,1018,0,1018,1018,0,1031,1031,0,960,960
1478,1478,0,1003,1003,0,521,521,0,1018,1018,0,1018,1018,0,1031,1031,0,960,960
1479,1479,0,1003,1003,0,521,521,0,1018,1018,0,1018,1018,0,1031,1031,0,960,960
1480,1480,0,1003,1003,0,521,521,0,1017,1017,0,1017,1017,0,1031,1031,0,960,960
1481,1481,0,1003,1003,0,521,521,0,1018,1018,0,1018,1018,0,1030,1030,0,959,959
1482,1482,0,1004,1004,0,521,521,0,1018,1018,0,1018,1018,0,1030,1030,0,959,959
1483,1483,0,1004,1004,0,521,521,0,1018,1018,0,1018,1018,0,1030,1030,0,959,959
1484,1484,0,1004,1004,0,521,521,0,1018,1018,0,1018,1018,0,1030,1030,0,959,959
1485,1485,0,1004,1004,0,521,521,0,1018,1018,0,1018,1018,0,1030,1030,0,959,959
1486,1486,0,1004,1004,0,521,521,0,1018,1018,0,1018,1018,0,1030,1030,0,959,959
1487,1487,0,1005,1005,0,523,523,0,1018,1018,0,1018,1018,0,1029,1029,0,958,958
1488,1488,0,1005,1005,0,523,523,0,1018,1018,0,1018,1018,0,1030,1030,0,959,959
1489,1489,0,1005,1005,0,523,523,0,1018,1018,0,1018,1018,0,1030,1030,0,959,959
1490,1490,0,1006,1006,0,524,524,0,1018,1018,0,1018,1018,0,1030,1030,0,959,959
1491,1491,0,1006,1006,0,524,524,0,1018,1018,0,1018,1018,0,1030,1030,0,959,959
1492,1492,0,1006,1006,0,524,524,0,1018,1018,0,1018,1018,0,1031,1031,0,960,960
1493,1493,0,1007,1007,0,524,524,0,1018,1018,0,1018,1018,0,1031,1031,0,960,960
1494,1494,0,1007,1007,0,524,524,0,1019,1019,0,1019,1019,0,1031,1031,0,960,960
1495,1495,0,1007,1007,0,524,524,0,1019,1019,0,1019,1019,0,1031,1031,0,960,960
1496,1496,0,1006,1006,0,523,523,0,1019,1019,0,1019,1019,0,1031,1031,0,960,960
1497,1497,0,1006,1006,0,523,523,0,1019,1019,0,1019,1019,0,1031,1031,0,960,960
1498,1498,0,1007,1007,0,524,524,0,1019,1019,0,1019,1019,0,1031,1031,0,960,960
1499,1499,0,1007,1007,0,524,524,0,1019,1019,0,1019,1019,0,1031,1031,0,960,960
1500,1500,0,1007,1007,0,524,524,0,1019,1019,0,1019,1019,0,1032,1032,0,961,961
1501,1501,0,1009,1009,0,525,525,0,1019,1019,0,1019,1019,0,1032,1032,0,961,961
1502,1502,0,1009,1009,0,525,525,0,1018,1018,0,1018,1018,0,1032,1032,0,961,961
1503,1503,0,1009,1009,0,525,525,0,1018,1018,0,1018,1018,0,1030,1030,0,960,960
1504,1504,0,1010,1010,0,526,526,0,1017,1017,0,1017,1017,0,1030,1030,0,960,960
1505,1505,0,1010,1010,0,526,526,0,1017,1017,0,1017,1017,0,1030,1030,0,960,960
1506,1506,0,1010,1010,0,526,526,0,1016,1016,0,1016,1016,0,1030,1030,0,960,960
1507,1507,0,1011,1011,0,527,527,0,1016,1016,0,1016,1016,0,1030,1030,0,960,960
1508,1508,0,1011,1011,0,527,527,0,1016,1016,0,1016,1016,0,1030,1030,0,960,960
1509,1509,0,1012,1012,0,528,528,0,1016,1016,0,1016,1016,0,1030,1030,0,960,960
1510,1510,0,1012,1012,0,528,528,0,1015,1015,0,1015,1015,0,1030,1030,0,960,960
1511,1511,0,1012,1012,0,528,528,0,1015,1015,0,1015,1015,0,1029,1029,0,959,959
1512,1512,0,1012,1012,0,528,528,0,1015,1015,0,1015,1015,0,1029,1029,0,959,959
1513,1513,0,1012,1012,0,528,528,0,1015,1015,0,1015,1015,0,1029,1029,0,959,959
1514,1514,0,1012,1012,0,528,528,0,1014,1014,0,1014,1014,0,1029,1029,0,959,959
1515,1515,0,1012,1012,0,528,528,0,1014,1014,0,1014,1014,0,1030,1030,0,960,960
1516,1516,0,1012,1012,0,528,528,0,1014,1014,0,1014,1014,0,1030,1030,0,960,960
1517,1517,0,1012,1012,0,528,528,0,1014,1014,0,1014,1014,0,1030,1030,0,960,960
1518,1518,0,1012,1012,0,528,528,0,1014,1014,0,1014,1014,0,1030,1030,0,960,960
1519,1519,0,1012,1012,0,528,528,0,1013,1013,0,1013,1013,0,1030,1030,0,960,960
1520,1520,0,1012,1012,0,528,528,0,1013,1013,0,1013,1013,0,1031,1031,0,961,961
1521,1521,0,1012,1012,0,528,528,0,1012,1012,0,1012,1012,0,1031,1031,0,961,961
1522,1522,0,1012,1012,0,528,528,0,1013,1013,0,1013,1013,0,1031,1031,0,961,961
1523,1523,0,1012,1012,0,528,528,0,1013,1013,0,1013,1013,0,1031,1031,0,961,961
1524,1524,0,1012,1012,0,528,528,0,1012,1012,0,1012,1012,0,1031,1031,0,961,961
1525,1525,0,1013,1013,0,529,529,0,1012,1012,0,1012,1012,0,1030,1030,0,960,960
1526,1526,0,1013,1013,0,530,530,0,1012,1012,0,1012,1012,0,1030,1030,0,960,960
1527,1527,0,1013,1013,0,530,530,0,1012,1012,0,1012,1012,0,1030,1030,0,960,960
1528,1528,0,1013,1013,0,530,530,0,1012,1012,0,1012,1012,0,1030,1030,0,960,960
1529,1529,0,1013,1013,0,530,530,0,1012,1012,0,1012,1012,0,1029,1029,0,959,959
1530,1530,0,1015,1015,0,532,532,0,1012,1012,0,1012,1012,0,1029,1029,0,959,959
1531,1531,0,1015,1015,0,532,532,0,1011,1011,0,1011,1011,0,1029,1029,0,959,959
1532,1532,0,1015,1015,0,532,532,0,1011,1011,0,1011,1011,0,1029,1029,0,959,959
1533,1533,0,1015,1015,0,532,532,0,1011,1011,0,1011,1011,0,1029,1029,0,959,959
1534,1534,0,1015,1015,0,532,532,0,1011,1011,0,1011,1011,0,1029,1029,0,959,959
1535,1535,0,1015,1015,0,532,532,0,1010,1010,0,1010,1010,0,1029,1029,0,959,959
1536,1536,0,1015,1015,0,532,532,0,1010,1010,0,1010,1010,0,1028,1028,0,958,958
1537,1537,0,1016,1016,0,533,533,0,1011,1011,0,1011,1011,0,1028,1028,0,958,958
1538,1538,0,1016,1016,0,533,533,0,1014,1014,0,1014,1014,0,1027,1027,0,957,957
1539,1539,0,1016,1016,0,533,533,0,1013,1013,0,1013,1013,0,1027,1027,0,957,957
1540,1540,0,1016,1016,0,533,533,0,1013,1013,0,1013,1013,0,1027,1027,0,957,957
1541,1541,0,1017,1017,0,534,534,0,1012,1012,0,1012,1012,0,1028,1028,0,957,957
1542,1542,0,1017,1017,0,534,534,0,1011,1011,0,1011,1011,0,1028,1028,0,957,957
1543,1543,0,1017,1017,0,534,534,0,1011,1011,0,1011,1011,0,1026,1026,0,956,956
1544,1544,0,1019,1019,0,537,537,0,1012,1012,0,1012,1012,0,1026,1026,0,956,956
1545,1545,0,1019,1019,0,537,537,0,1012,1012,0,1012,1012,0,1026,1026,0,956,956
1546,1546,0,1020,1020,0,538,538,0,1011,1011,0,1011,1011,0,1026,1026,0,956,956
1547,1547,0,1020,1020,0,538,538,0,1011,1011,0,1011,1011,0,1025,1025,0,955,955
1548,1548,0,1020,1020,0,538,538,0,1011,1011,0,1011,1011,0,1025,1025,0,955,955
1549,1549,0,1020,1020,0,538,538,0,1011,1011,0,1011,1011,0,1025,1025,0,955,955
1550,1550,0,1020,1020,0,539,539,0,1012,1012,0,1012,1012,0,1024,1024,0,954,954
1551,1551,0,1020,1020,0,539,539,0,1012,1012,0,1012,1012,0,1024,1024,0,954,954
1552,1552,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1024,1024,0,954,954
1553,1553,0,1020,1020,0,538,538,0,1011,1011,0,1011,1011,0,1024,1024,0,954,954
1554,1554,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1024,1024,0,954,954
1555,1555,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1023,1023,0,954,954
1556,1556,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1021,1021,0,952,952
1557,1557,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1021,1021,0,952,952
1558,1558,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1022,1022,0,952,952
1559,1559,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1021,1021,0,951,951
1560,1560,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1021,1021,0,951,951
1561,1561,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1021,1021,0,951,951
1562,1562,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1020,1020,0,950,950
1563,1563,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1020,1020,0,950,950
1564,1564,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1020,1020,0,950,950
1565,1565,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1020,1020,0,950,950
1566,1566,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1020,1020,0,950,950
1567,1567,0,1020,1020,0,539,539,0,1011,1011,0,1011,1011,0,1020,1020,0,950,950
1568,1568,0,1020,1020,0,539,539,0,1010,1010,0,1010,1010,0,1020,1020,0,950,950
1569,1569,0,1020,1020,0,539,539,0,1010,1010,0,1010,1010,0,1020,1020,0,950,950
1570,1570,0,1019,1019,0,539,539,0,1012,1012,0,1012,1012,0,1020,1020,0,950,950
1571,1571,0,1020,1020,0,539,539,0,1013,1013,0,1013,1013,0,1020,1020,0,950,950
1572,1572,0,1022,1022,0,540,540,0,1013,1013,0,1013,1013,0,1019,1019,0,949,949
1573,1573,0,1022,1022,0,540,540,0,1013,1013,0,1013,1013,0,1021,1021,0,951,951
1574,1574,0,1022,1022,0,540,540,0,1012,1012,0,1012,1012,0,1021,1021,0,951,951
1575,1575,0,1023,1023,0,541,541,0,1012,1012,0,1012,1012,0,1019,1019,0,949,949
1576,1576,0,1023,1023,0,541,541,0,1013,1013,0,1013,1013,0,1017,1017,0,947,947
1577,1577,0,1023,1023,0,541,541,0,1012,1012,0,1012,1012,0,1018,1018,0,948,948
1578,1578,0,1023,1023,0,541,541,0,1012,1012,0,1012,1012,0,1018,1018,0,948,948
1579,1579,0,1023,1023,0,541,541,0,1012,1012,0,1012,1012,0,1018,1018,0,948,948
1580,1580,0,1023,1023,0,541,541,0,1012,1012,0,1012,1012,0,1018,1018,0,948,948
1581,1581,0,1023,1023,0,541,541,0,1013,1013,0,1013,1013,0,1018,1018,0,948,948
1582,1582,0,1023,1023,0,541,541,0,1013,1013,0,1013,1013,0,1018,1018,0,948,948
1583,1583,0,1023,1023,0,541,541,0,1013,1013,0,1013,1013,0,1017,1017,0,947,947
1584,1584,0,1023,1023,0,541,541,0,1014,1014,0,1014,1014,0,1017,1017,0,947,947
1585,1585,0,1023,1023,0,541,541,0,1014,1014,0,1014,1014,0,1017,1017,0,947,947
1586,1586,0,1023,1023,0,541,541,0,1014,1014,0,1014,1014,0,1017,1017,0,947,947
1587,1587,0,1022,1022,0,540,540,0,1014,1014,0,1014,1014,0,1017,1017,0,947,947
1588,1588,0,1022,1022,0,540,540,0,1013,1013,0,1013,1013,0,1017,1017,0,947,947
1589,1589,0,1022,1022,0,540,540,0,1013,1013,0,1013,1013,0,1017,1017,0,947,947
1590,1590,0,1021,1021,0,540,540,0,1013,1013,0,1013,1013,0,1017,1017,0,947,947
1591,1591,0,1021,1021,0,540,540,0,1014,1014,0,1014,1014,0,1017,1017,0,947,947
1592,1592,0,1021,1021,0,540,540,0,1014,1014,0,1014,1014,0,1017,1017,0,947,947
1593,1593,0,1021,1021,0,540,540,0,1013,1013,0,1013,1013,0,1017,1017,0,947,947
1594,1594,0,1021,1021,0,540,540,0,1014,1014,0,1014,1014,0,1017,1017,0,947,947
1595,1595,0,1021,1021,0,540,540,0,1014,1014,0,1014,1014,0,1016,1016,0,946,946
1596,1596,0,1021,1021,0,540,540,0,1015,1015,0,1015,1015,0,1016,1016,0,946,946
1597,1597,0,1021,1021,0,540,540,0,1015,1015,0,1015,1015,0,1016,1016,0,946,946
1598,1598,0,1020,1020,0,540,540,0,1015,1015,0,1015,1015,0,1016,1016,0,946,946
1599,1599,0,1020,1020,0,540,540,0,1015,1015,0,1015,1015,0,1016,1016,0,946,946
1600,1600,0,1020,1020,0,540,540,0,1015,1015,0,1015,1015,0,1016,1016,0,946,946
1601,1601,0,1020,1020,0,540,540,0,1014,1014,0,1014,1014,0,1016,1016,0,946,946
1602,1602,0,1020,1020,0,540,540,0,1014,1014,0,1014,1014,0,1016,1016,0,946,946
1603,1603,0,1020,1020,0,540,540,0,1014,1014,0,1014,1014,0,1016,1016,0,946,946
1604,1604,0,1020,1020,0,540,540,0,1014,1014,0,1014,1014,0,1015,1015,0,945,945
1605,1605,0,1019,1019,0,539,539,0,1014,1014,0,1014,1014,0,1016,1016,0,946,946
1606,1606,0,1019,1019,0,539,539,0,1014,1014,0,1014,1014,0,1016,1016,0,946,946
1607,1607,0,1019,1019,0,539,539,0,1014,1014,0,1014,1014,0,1015,1015,0,945,945
1608,1608,0,1019,1019,0,539,539,0,1014,1014,0,1014,1014,0,1014,1014,0,944,944
1609,1609,0,1020,1020,0,540,540,0,1014,1014,0,1014,1014,0,1013,1013,0,943,943
1610,1610,0,1020,1020,0,540,540,0,1014,1014,0,1014,1014,0,1013,1013,0,943,943
1611,1611,0,1020,1020,0,540,540,0,1013,1013,0,1013,1013,0,1013,1013,0,943,943
1612,1612,0,1020,1020,0,540,540,0,1013,1013,0,1013,1013,0,1013,1013,0,943,943
1613,1613,0,1020,1020,0,540,540,0,1013,1013,0,1013,1013,0,1013,1013,0,943,943
1614,1614,0,1020,1020,0,540,540,0,1013,1013,0,1013,1013,0,1013,1013,0,943,943
1615,1615,0,1019,1019,0,539,539,0,1013,1013,0,1013,1013,0,1013,1013,0,943,943
1616,1616,0,1019,1019,0,539,539,0,1012,1012,0,1012,1012,0,1013,1013,0,943,943
1617,1617,0,1019,1019,0,539,539,0,1013,1013,0,1013,1013,0,1013,1013,0,943,943
1618,1618,0,1019,1019,0,539,539,0,1013,1013,0,1013,1013,0,1012,1012,0,942,942
1619,1619,0,1019,1019,0,539,539,0,1014,1014,0,1014,1014,0,1013,1013,0,943,943
1620,1620,0,1020,1020,0,540,540,0,1014,1014,0,1014,1014,0,1013,1013,0,943,943
1621,1621,0,1020,1020,0,540,540,0,1014,1014,0,1014,1014,0,1013,1013,0,943,943
1622,1622,0,1020,1020,0,540,540,0,1014,1014,0,1014,1014,0,1013,1013,0,943,943
1623,1623,0,1020,1020,0,540,540,0,1014,1014,0,1014,1014,0,1013,1013,0,943,943
1624,1624,0,1020,1020,0,540,540,0,1013,1013,0,1013,1013,0,1013,1013,0,943,943
1625,1625,0,1020,1020,0,540,540,0,1013,1013,0,1013,1013,0,1013,1013,0,943,943
1626,1626,0,1021,1021,0,541,541,0,1013,1013,0,1013,1013,0,1013,1013,0,943,943
1627,1627,0,1022,1022,0,541,541,0,1013,1013,0,1013,1013,0,1012,1012,0,942,942
1628,1628,0,1021,1021,0,540,540,0,1013,1013,0,1013,1013,0,1012,1012,0,942,942
1629,1629,0,1022,1022,0,541,541,0,1013,1013,0,1013,1013,0,1012,1012,0,942,942
1630,1630,0,1023,1023,0,542,542,0,1012,1012,0,1012,1012,0,1012,1012,0,942,942
1631,1631,0,1023,1023,0,542,542,0,1012,1012,0,1012,1012,0,1012,1012,0,942,942
1632,1632,0,1024,1024,0,543,543,0,1013,1013,0,1013,1013,0,1012,1012,0,942,942
1633,1633,0,1024,1024,0,543,543,0,1013,1013,0,1013,1013,0,1012,1012,0,942,942
1634,1634,0,1024,1024,0,543,543,0,1013,1013,0,1013,1013,0,1012,1012,0,942,942
1635,1635,0,1024,1024,0,543,543,0,1013,1013,0,1013,1013,0,1012,1012,0,942,942
1636,1636,0,1024,1024,0,543,543,0,1013,1013,0,1013,1013,0,1012,1012,0,942,942
1637,1637,0,1024,1024,0,543,543,0,1013,1013,0,1013,1013,0,1011,1011,0,941,941
1638,1638,0,1024,1024,0,543,543,0,1013,1013,0,1013,1013,0,1010,1010,0,940,940
1639,1639,0,1024,1024,0,543,543,0,1014,1014,0,1014,1014,0,1010,1010,0,940,940
1640,1640,0,1024,1024,0,543,543,0,1014,1014,0,1014,1014,0,1010,1010,0,940,940
1641,1641,0,1024,1024,0,543,543,0,1014,1014,0,1014,1014,0,1010,1010,0,940,940
1642,1642,0,1023,1023,0,543,543,0,1014,1014,0,1014,1014,0,1011,1011,0,941,941
1643,1643,0,1023,1023,0,543,543,0,1015,1015,0,1015,1015,0,1011,1011,0,941,941
1644,1644,0,1023,1023,0,543,543,0,1015,1015,0,1015,1015,0,1011,1011,0,941,941
1645,1645,0,1023,1023,0,543,543,0,1015,1015,0,1015,1015,0,1011,1011,0,941,941
1646,1646,0,1023,1023,0,543,543,0,1015,1015,0,1015,1015,0,1010,1010,0,940,940
1647,1647,0,1023,1023,0,543,543,0,1016,1016,0,1016,1016,0,1009,1009,0,939,939
1648,1648,0,1023,1023,0,543,543,0,1016,1016,0,1016,1016,0,1010,1010,0,940,940
1649,1649,0,1023,1023,0,543,543,0,1015,1015,0,1015,1015,0,1009,1009,0,939,939
1650,1650,0,1023,1023,0,543,543,0,1016,1016,0,1016,1016,0,1009,1009,0,939,939
1651,1651,0,1023,1023,0,543,543,0,1016,1016,0,1016,1016,0,1006,1006,0,936,936
1652,1652,0,1025,1025,0,545,545,0,1016,1016,0,1016,1016,0,1006,1006,0,936,936
1653,1653,0,1025,1025,0,545,545,0,1016,1016,0,1016,1016,0,1005,1005,0,935,935
1654,1654,0,1025,1025,0,545,545,0,1016,1016,0,1016,1016,0,1005,1005,0,935,935
1655,1655,0,1025,1025,0,545,545,0,1016,1016,0,1016,1016,0,1005,1005,0,935,935
1656,1656,0,1025,1025,0,545,545,0,1016,1016,0,1016,1016,0,1005,1005,0,935,935
1657,1657,0,1025,1025,0,545,545,0,1017,1017,0,1017,1017,0,1005,1005,0,935,935
1658,1658,0,1026,1026,0,546,546,0,1017,1017,0,1017,1017,0,1005,1005,0,935,935
1659,1659,0,1026,1026,0,546,546,0,1017,1017,0,1017,1017,0,1006,1006,0,936,936
1660,1660,0,1025,1025,0,545,545,0,1017,1017,0,1017,1017,0,1006,1006,0,936,936
1661,1661,0,1026,1026,0,547,547,0,1017,1017,0,1017,1017,0,1006,1006,0,936,936
1662,1662,0,1026,1026,0,547,547,0,1017,1017,0,1017,1017,0,1006,1006,0,936,936
1663,1663,0,1026,1026,0,547,547,0,1017,1017,0,1017,1017,0,1006,1006,0,936,936
1664,1664,0,1026,1026,0,547,547,0,1017,1017,0,1017,1017,0,1006,1006,0,936,936
1665,1665,0,1026,1026,0,547,547,0,1017,1017,0,1017,1017,0,1006,1006,0,936,936
1666,1666,0,1024,1024,0,547,547,0,1017,1017,0,1017,1017,0,1006,1006,0,936,936
1667,1667,0,1024,1024,0,547,547,0,1017,1017,0,1017,1017,0,1006,1006,0,936,936
1668,1668,0,1024,1024,0,547,547,0,1017,1017,0,1017,1017,0,1006,1006,0,936,936
1669,1669,0,1024,1024,0,547,547,0,1017,1017,0,1017,1017,0,1006,1006,0,936,936
1670,1670,0,1025,1025,0,548,548,0,1017,1017,0,1017,1017,0,1006,1006,0,936,936
1671,1671,0,1025,1025,0,548,548,0,1018,1018,0,1018,1018,0,1006,1006,0,936,936
1672,1672,0,1026,1026,0,549,549,0,1018,1018,0,1018,1018,0,1006,1006,0,936,936
1673,1673,0,1026,1026,0,549,549,0,1018,1018,0,1018,1018,0,1006,1006,0,936,936
1674,1674,0,1025,1025,0,549,549,0,1018,1018,0,1018,1018,0,1006,1006,0,936,936
1675,1675,0,1025,1025,0,549,549,0,1018,1018,0,1018,1018,0,1007,1007,0,937,937
1676,1676,0,1025,1025,0,549,549,0,1018,1018,0,1018,1018,0,1007,1007,0,937,937
1677,1677,0,1025,1025,0,549,549,0,1018,1018,0,1018,1018,0,1006,1006,0,937,937
1678,1678,0,1024,1024,0,549,549,0,1018,1018,0,1018,1018,0,1006,1006,0,937,937
1679,1679,0,1024,1024,0,549,549,0,1018,1018,0,1018,1018,0,1006,1006,0,937,937
1680,1680,0,1024,1024,0,549,549,0,1018,1018,0,1018,1018,0,1006,1006,0,937,937
1681,1681,0,1024,1024,0,549,549,0,1017,1017,0,1017,1017,0,1006,1006,0,937,937
1682,1682,0,1024,1024,0,549,549,0,1016,1016,0,1016,1016,0,1005,1005,0,936,936
1683,1683,0,1024,1024,0,549,549,0,1016,1016,0,1016,1016,0,1005,1005,0,936,936
1684,1684,0,1024,1024,0,549,549,0,1016,1016,0,1016,1016,0,1004,1004,0,935,935
1685,1685,0,1024,1024,0,549,549,0,1016,1016,0,1016,1016,0,1004,1004,0,935,935
1686,1686,0,1024,1024,0,549,549,0,1016,1016,0,1016,1016,0,1003,1003,0,934,934
1687,1687,0,1024,1024,0,549,549,0,1016,1016,0,1016,1016,0,1003,1003,0,934,934
1688,1688,0,1025,1025,0,550,550,0,1016,1016,0,1016,1016,0,1003,1003,0,934,934
1689,1689,0,1025,1025,0,550,550,0,1016,1016,0,1016,1016,0,1003,1003,0,934,934
1690,1690,0,1022,1022,0,550,550,0,1016,1016,0,1016,1016,0,1003,1003,0,934,934
1691,1691,0,1021,1021,0,549,549,0,1016,1016,0,1016,1016,0,1002,1002,0,933,933
1692,1692,0,1021,1021,0,549,549,0,1016,1016,0,1016,1016,0,1002,1002,0,933,933
1693,1693,0,1021,1021,0,549,549,0,1018,1018,0,1018,1018,0,1001,1001,0,932,932
1694,1694,0,1021,1021,0,549,549,0,1018,1018,0,1018,1018,0,1001,1001,0,932,932
1695,1695,0,1021,1021,0,549,549,0,1018,1018,0,1018,1018,0,1001,1001,0,932,932
1696,1696,0,1021,1021,0,549,549,0,1018,1018,0,1018,1018,0,1000,1000,0,931,931
1697,1697,0,1021,1021,0,549,549,0,1018,1018,0,1018,1018,0,1000,1000,0,931,931
1698,1698,0,1021,1021,0,549,549,0,1019,1019,0,1019,1019,0,1000,1000,0,931,931
1699,1699,0,1021,1021,0,549,549,0,1020,1020,0,1020,1020,0,1000,1000,0,931,931
1700,1700,0,1021,1021,0,549,549,0,1020,1020,0,1020,1020,0,1000,1000,0,931,931
1701,1701,0,1021,1021,0,549,549,0,1020,1020,0,1020,1020,0,1000,1000,0,931,931
1702,1702,0,1021,1021,0,549,549,0,1020,1020,0,1020,1020,0,1000,1000,0,931,931
1703,1703,0,1021,1021,0,549,549,0,1019,1019,0,1019,1019,0,1000,1000,0,931,931
1704,1704,0,1021,1021,0,549,549,0,1019,1019,0,1019,1019,0,1000,1000,0,931,931
1705,1705,0,1021,1021,0,549,549,0,1019,1019,0,1019,1019,0,1000,1000,0,931,931
1706,1706,0,1021,1021,0,549,549,0,1019,1019,0,1019,1019,0,1000,1000,0,931,931
1707,1707,0,1021,1021,0,549,549,0,1019,1019,0,1019,1019,0,1000,1000,0,931,931
1708,1708,0,1021,1021,0,549,549,0,1018,1018,0,1018,1018,0,999,999,0,930,930
1709,1709,0,1021,1021,0,549,549,0,1018,1018,0,1018,1018,0,999,999,0,930,930
1710,1710,0,1019,1019,0,549,549,0,1018,1018,0,1018,1018,0,999,999,0,930,930
1711,1711,0,1019,1019,0,549,549,0,1018,1018,0,1018,1018,0,999,999,0,930,930
1712,1712,0,1019,1019,0,549,549,0,1018,1018,0,1018,1018,0,999,999,0,930,930
1713,1713,0,1019,1019,0,549,549,0,1018,1018,0,1018,1018,0,999,999,0,930,930
1714,1714,0,1019,1019,0,549,549,0,1018,1018,0,1018,1018,0,999,999,0,930,930
1715,1715,0,1019,1019,0,549,549,0,1018,1018,0,1018,1018,0,999,999,0,930,930
1716,1716,0,1019,1019,0,549,549,0,1018,1018,0,1018,1018,0,999,999,0,930,930
1717,1717,0,1019,1019,0,548,548,0,1019,1019,0,1019,1019,0,999,999,0,930,930
1718,1718,0,1019,1019,0,548,548,0,1020,1020,0,1020,1020,0,999,999,0,930,930
1719,1719,0,1019,1019,0,548,548,0,1020,1020,0,1020,1020,0,999,999,0,930,930
1720,1720,0,1019,1019,0,548,548,0,1020,1020,0,1020,1020,0,999,999,0,930,930
1721,1721,0,1019,1019,0,548,548,0,1020,1020,0,1020,1020,0,998,998,0,929,929
1722,1722,0,1018,1018,0,547,547,0,1019,1019,0,1019,1019,0,996,996,0,927,927
1723,1723,0,1018,1018,0,547,547,0,1019,1019,0,1019,1019,0,996,996,0,927,927
1724,1724,0,1018,1018,0,547,547,0,1019,1019,0,1019,1019,0,996,996,0,927,927
1725,1725,0,1018,1018,0,547,547,0,1018,1018,0,1018,1018,0,997,997,0,928,928
1726,1726,0,1017,1017,0,547,547,0,1017,1017,0,1017,1017,0,996,996,0,927,927
1727,1727,0,1017,1017,0,547,547,0,1017,1017,0,1017,1017,0,996,996,0,927,927
1728,1728,0,1017,1017,0,547,547,0,1018,1018,0,1018,1018,0,996,996,0,927,927
1729,1729,0,1017,1017,0,547,547,0,1018,1018,0,1018,1018,0,996,996,0,927,927
1730,1730,0,1016,1016,0,547,547,0,1018,1018,0,1018,1018,0,996,996,0,927,927
1731,1731,0,1016,1016,0,547,547,0,1018,1018,0,1018,1018,0,996,996,0,927,927
1732,1732,0,1016,1016,0,547,547,0,1019,1019,0,1019,1019,0,996,996,0,927,927
1733,1733,0,1017,1017,0,547,547,0,1019,1019,0,1019,1019,0,995,995,0,926,926
1734,1734,0,1017,1017,0,547,547,0,1019,1019,0,1019,1019,0,995,995,0,926,926
1735,1735,0,1016,1016,0,546,546,0,1018,1018,0,1018,1018,0,996,996,0,927,927
1736,1736,0,1016,1016,0,546,546,0,1018,1018,0,1018,1018,0,996,996,0,927,927
1737,1737,0,1016,1016,0,546,546,0,1018,1018,0,1018,1018,0,996,996,0,927,927
1738,1738,0,1016,1016,0,546,546,0,1018,1018,0,1018,1018,0,996,996,0,927,927
1739,1739,0,1016,1016,0,546,546,0,1018,1018,0,1018,1018,0,996,996,0,927,927
1740,1740,0,1016,1016,0,546,546,0,1018,1018,0,1018,1018,0,996,996,0,927,927
1741,1741,0,1016,1016,0,546,546,0,1018,1018,0,1018,1018,0,996,996,0,927,927
1742,1742,0,1016,1016,0,546,546,0,1018,1018,0,1018,1018,0,995,995,0,927,927
1743,1743,0,1015,1015,0,546,546,0,1018,1018,0,1018,1018,0,994,994,0,926,926
1744,1744,0,1014,1014,0,545,545,0,1018,1018,0,1018,1018,0,994,994,0,926,926
1745,1745,0,1014,1014,0,545,545,0,1018,1018,0,1018,1018,0,993,993,0,926,926
1746,1746,0,1014,1014,0,545,545,0,1018,1018,0,1018,1018,0,993,993,0,926,926
1747,1747,0,1014,1014,0,545,545,0,1018,1018,0,1018,1018,0,993,993,0,926,926
1748,1748,0,1014,1014,0,545,545,0,1016,1016,0,1016,1016,0,992,992,0,925,925
1749,1749,0,1013,1013,0,544,544,0,1016,1016,0,1016,1016,0,992,992,0,925,925
