,cycle,population_active__t1,population_passive__t1,population_total__t1,food_crates__t1,organism_positions__t1,population_active__t2,population_passive__t2,population_total__t2,food_crates__t2,organism_positions__t2,population_active__t3,population_passive__t3,population_total__t3,food_crates__t3,organism_positions__t3
41,41,1,1,2,"[[5, 47, 102.0], [4, 50, 60.0], [7, 18, 50.0], [31, 15, 28.0], [12, 20, 2.0]]","[[12, 20, 'active'], [12, 20, 'passive']]",1,1,2,"[[11, 27, 102.0], [33, 35, 66.0], [0, 17, 42.0], [20, 27, 30.0], [37, 45, 6.0]]","[[0, 17, 'active'], [1, 17, 'passive']]",1,1,2,"[[0, 28, 42.0], [41, 27, 44.0], [16, 37, 50.0], [34, 34, 22.0], [37, 31, 20.0]]","[[0, 28, 'active'], [41, 27, 'passive']]"
42,42,1,1,2,"[[5, 47, 104.0], [4, 50, 62.0], [7, 18, 52.0], [31, 15, 30.0], [4, 24, 2.0]]","[[12, 20, 'active'], [7, 19, 'passive']]",1,1,2,"[[11, 27, 104.0], [33, 35, 68.0], [0, 17, 34.0], [20, 27, 32.0], [37, 45, 8.0]]","[[1, 17, 'passive'], [0, 17, 'active']]",1,1,2,"[[0, 28, 34.0], [41, 27, 38.0], [16, 37, 52.0], [34, 34, 24.0], [37, 31, 22.0]]","[[41, 27, 'passive'], [0, 28, 'active']]"
43,43,1,1,2,"[[5, 47, 106.0], [4, 50, 64.0], [7, 18, 54.0], [31, 15, 32.0], [4, 24, 4.0]]","[[9, 19, 'active'], [7, 18, 'passive']]",1,1,2,"[[11, 27, 106.0], [33, 35, 70.0], [0, 17, 26.0], [20, 27, 34.0], [37, 45, 10.0]]","[[0, 17, 'active'], [0, 17, 'passive']]",1,1,2,"[[0, 28, 26.0], [41, 27, 32.0], [16, 37, 54.0], [34, 34, 26.0], [37, 31, 24.0]]","[[0, 28, 'active'], [41, 27, 'passive']]"
44,44,1,1,2,"[[5, 47, 108.0], [4, 50, 66.0], [7, 18, 48.0], [31, 15, 34.0], [4, 24, 6.0]]","[[7, 18, 'passive'], [8, 18, 'active']]",1,1,2,"[[11, 27, 108.0], [33, 35, 72.0], [0, 17, 10.0], [20, 27, 36.0], [37, 45, 12.0]]","[[0, 17, 'passive'], [0, 17, 'active']]",1,1,2,"[[0, 28, 18.0], [41, 27, 26.0], [16, 37, 56.0], [34, 34, 28.0], [37, 31, 26.0]]","[[0, 28, 'active'], [41, 27, 'passive']]"
45,45,1,1,2,"[[5, 47, 110.0], [4, 50, 68.0], [7, 18, 42.0], [31, 15, 36.0], [4, 24, 8.0]]","[[7, 18, 'passive'], [7, 18, 'active']]",1,1,2,"[[11, 27, 110.0], [33, 35, 74.0], [20, 27, 38.0], [37, 45, 14.0], [37, 43, 2.0]]","[[0, 17, 'active'], [0, 17, 'passive']]",1,1,2,"[[0, 28, 10.0], [41, 27, 20.0], [16, 37, 58.0], [34, 34, 30.0], [37, 31, 28.0]]","[[41, 27, 'passive'], [0, 28, 'active']]"
46,46,1,1,2,"[[5, 47, 112.0], [4, 50, 70.0], [7, 18, 26.0], [31, 15, 38.0], [4, 24, 10.0]]","[[7, 18, 'passive'], [7, 18, 'active']]",1,1,2,"[[11, 27, 112.0], [33, 35, 76.0], [20, 27, 40.0], [37, 45, 16.0], [37, 43, 4.0]]","[[7, 17, 'passive'], [0, 23, 'active']]",1,1,2,"[[0, 28, 2.0], [41, 27, 14.0], [16, 37, 60.0], [34, 34, 32.0], [37, 31, 30.0]]","[[41, 27, 'passive'], [0, 28, 'active']]"
47,47,1,1,2,"[[5, 47, 114.0], [4, 50, 72.0], [7, 18, 10.0], [31, 15, 40.0], [4, 24, 12.0]]","[[7, 18, 'passive'], [7, 18, 'active']]",1,1,2,"[[11, 27, 114.0], [33, 35, 78.0], [20, 27, 42.0], [37, 45, 18.0], [37, 43, 6.0]]","[[8, 25, 'active'], [9, 25, 'passive']]",1,1,2,"[[41, 27, 8.0], [16, 37, 62.0], [34, 34, 34.0], [37, 31, 32.0], [50, 42, 2.0]]","[[0, 28, 'active'], [41, 27, 'passive']]"
48,48,1,1,2,"[[5, 47, 116.0], [4, 50, 74.0], [31, 15, 42.0], [4, 24, 14.0], [14, 43, 2.0]]","[[7, 18, 'active'], [7, 18, 'passive']]",1,1,2,"[[11, 27, 116.0], [33, 35, 80.0], [20, 27, 44.0], [37, 45, 20.0], [37, 43, 8.0]]","[[9, 27, 'active'], [10, 26, 'passive']]",1,1,2,"[[41, 27, 2.0], [16, 37, 64.0], [34, 34, 36.0], [37, 31, 34.0], [50, 42, 4.0]]","[[41, 27, 'passive'], [1, 33, 'active']]"
49,49,1,1,2,"[[5, 47, 118.0], [4, 50, 76.0], [31, 15, 44.0], [4, 24, 16.0], [14, 43, 4.0]]","[[6, 21, 'active'], [7, 20, 'passive']]",1,1,2,"[[11, 27, 118.0], [33, 35, 82.0], [20, 27, 46.0], [37, 45, 22.0], [37, 43, 10.0]]","[[10, 27, 'passive'], [9, 27, 'active']]",1,1,2,"[[16, 37, 66.0], [34, 34, 38.0], [37, 31, 36.0], [50, 42, 6.0], [46, 42, 2.0]]","[[41, 27, 'passive'], [9, 35, 'active']]"
50,50,1,1,2,"[[5, 47, 120.0], [4, 50, 78.0], [31, 15, 46.0], [4, 24, 18.0], [14, 43, 6.0]]","[[5, 22, 'active'], [4, 23, 'passive']]",1,1,2,"[[11, 27, 120.0], [33, 35, 84.0], [20, 27, 48.0], [37, 45, 24.0], [37, 43, 12.0]]","[[11, 27, 'active'], [11, 27, 'passive']]",1,1,2,"[[16, 37, 68.0], [34, 34, 40.0], [37, 31, 38.0], [50, 42, 8.0], [46, 42, 4.0]]","[[37, 29, 'passive'], [11, 37, 'active']]"
51,51,1,1,2,"[[5, 47, 122.0], [4, 50, 80.0], [31, 15, 48.0], [4, 24, 20.0], [14, 43, 8.0]]","[[4, 23, 'passive'], [5, 24, 'active']]",1,1,2,"[[11, 27, 104.0], [33, 35, 86.0], [20, 27, 50.0], [37, 45, 26.0], [37, 43, 14.0]]","[[11, 27, 'active'], [11, 27, 'passive']]",1,1,2,"[[16, 37, 70.0], [34, 34, 42.0], [37, 31, 40.0], [50, 42, 10.0], [46, 42, 6.0]]","[[15, 37, 'active'], [37, 30, 'passive']]"
52,52,1,1,2,"[[5, 47, 124.0], [4, 50, 82.0], [31, 15, 50.0], [4, 24, 22.0], [14, 43, 10.0]]","[[4, 24, 'passive'], [5, 24, 'active']]",1,1,2,"[[11, 27, 88.0], [33, 35, 88.0], [20, 27, 52.0], [37, 45, 28.0], [37, 43, 16.0]]","[[11, 27, 'active'], [11, 27, 'passive']]",1,1,2,"[[16, 37, 72.0], [34, 34, 44.0], [37, 31, 42.0], [50, 42, 12.0], [46, 42, 8.0]]","[[37, 30, 'passive'], [16, 37, 'active']]"
53,53,1,1,2,"[[5, 47, 126.0], [4, 50, 84.0], [31, 15, 52.0], [4, 24, 16.0], [14, 43, 12.0]]","[[5, 24, 'active'], [4, 24, 'passive']]",1,1,2,"[[11, 27, 72.0], [33, 35, 90.0], [20, 27, 54.0], [37, 45, 30.0], [37, 43, 18.0]]","[[11, 27, 'active'], [11, 27, 'passive']]",1,1,2,"[[16, 37, 64.0], [34, 34, 46.0], [37, 31, 44.0], [50, 42, 14.0], [46, 42, 10.0]]","[[16, 37, 'active'], [37, 31, 'passive']]"
54,54,1,1,2,"[[5, 47, 128.0], [4, 50, 86.0], [31, 15, 54.0], [4, 24, 10.0], [14, 43, 14.0]]","[[4, 24, 'passive'], [5, 24, 'active']]",1,1,2,"[[11, 27, 56.0], [33, 35, 92.0], [20, 27, 56.0], [37, 45, 32.0], [37, 43, 20.0]]","[[11, 27, 'passive'], [11, 27, 'active']]",1,1,2,"[[16, 37, 56.0], [34, 34, 48.0], [37, 31, 38.0], [50, 42, 16.0], [46, 42, 12.0]]","[[16, 37, 'active'], [37, 31, 'passive']]"
55,55,1,1,2,"[[5, 47, 130.0], [4, 50, 88.0], [31, 15, 56.0], [4, 24, 4.0], [14, 43, 16.0]]","[[4, 24, 'active'], [4, 24, 'passive']]",1,1,2,"[[11, 27, 40.0], [33, 35, 94.0], [20, 27, 58.0], [37, 45, 34.0], [37, 43, 22.0]]","[[11, 27, 'active'], [11, 27, 'passive']]",1,1,2,"[[16, 37, 48.0], [34, 34, 50.0], [37, 31, 32.0], [50, 42, 18.0], [46, 42, 14.0]]","[[37, 31, 'passive'], [16, 37, 'active']]"
56,56,1,1,2,"[[5, 47, 132.0], [4, 50, 90.0], [31, 15, 58.0], [14, 43, 18.0], [26, 34, 2.0]]","[[4, 24, 'passive'], [4, 31, 'active']]",1,1,2,"[[11, 27, 24.0], [33, 35, 96.0], [20, 27, 60.0], [37, 45, 36.0], [37, 43, 24.0]]","[[11, 27, 'active'], [11, 27, 'passive']]",1,1,2,"[[16, 37, 40.0], [34, 34, 52.0], [37, 31, 26.0], [50, 42, 20.0], [46, 42, 16.0]]","[[16, 37, 'active'], [37, 31, 'passive']]"
57,57,1,1,2,"[[5, 47, 134.0], [4, 50, 92.0], [31, 15, 60.0], [14, 43, 20.0], [26, 34, 4.0]]","[[11, 32, 'active'], [8, 27, 'passive']]",1,1,2,"[[11, 27, 8.0], [33, 35, 98.0], [20, 27, 62.0], [37, 45, 38.0], [37, 43, 26.0]]","[[11, 27, 'active'], [11, 27, 'passive']]",1,1,2,"[[16, 37, 32.0], [34, 34, 54.0], [37, 31, 20.0], [50, 42, 22.0], [46, 42, 18.0]]","[[16, 37, 'active'], [37, 31, 'passive']]"
58,58,1,1,2,"[[5, 47, 136.0], [4, 50, 94.0], [31, 15, 62.0], [14, 43, 22.0], [26, 34, 6.0]]","[[12, 42, 'active'], [11, 29, 'passive']]",1,1,2,"[[33, 35, 100.0], [20, 27, 64.0], [37, 45, 40.0], [37, 43, 28.0], [13, 47, 2.0]]","[[11, 27, 'active'], [11, 27, 'passive']]",1,1,2,"[[16, 37, 24.0], [34, 34, 56.0], [37, 31, 14.0], [50, 42, 24.0], [46, 42, 20.0]]","[[37, 31, 'passive'], [16, 37, 'active']]"
59,59,1,1,2,"[[5, 47, 138.0], [4, 50, 96.0], [31, 15, 64.0], [14, 43, 24.0], [26, 34, 8.0]]","[[14, 31, 'passive'], [14, 43, 'active']]",1,1,2,"[[33, 35, 102.0], [20, 27, 66.0], [37, 45, 42.0], [37, 43, 30.0], [13, 47, 4.0]]","[[11, 27, 'passive'], [14, 27, 'active']]",1,1,2,"[[16, 37, 16.0], [34, 34, 58.0], [37, 31, 8.0], [50, 42, 26.0], [46, 42, 22.0]]","[[16, 37, 'active'], [37, 31, 'passive']]"
60,60,1,1,2,"[[5, 47, 140.0], [4, 50, 98.0], [31, 15, 66.0], [14, 43, 16.0], [26, 34, 10.0]]","[[14, 32, 'passive'], [14, 43, 'active']]",1,1,2,"[[33, 35, 104.0], [20, 27, 68.0], [37, 45, 44.0], [37, 43, 32.0], [13, 47, 6.0]]","[[18, 27, 'active'], [15, 27, 'passive']]",1,1,2,"[[16, 37, 8.0], [34, 34, 60.0], [37, 31, 2.0], [50, 42, 28.0], [46, 42, 24.0]]","[[16, 37, 'active'], [37, 31, 'passive']]"
61,61,1,1,2,"[[5, 47, 142.0], [4, 50, 100.0], [31, 15, 68.0], [14, 43, 8.0], [26, 34, 12.0]]","[[14, 37, 'passive'], [14, 43, 'active']]",1,1,2,"[[33, 35, 106.0], [20, 27, 70.0], [37, 45, 46.0], [37, 43, 34.0], [13, 47, 8.0]]","[[17, 27, 'passive'], [18, 27, 'active']]",1,1,2,"[[16, 37, 0.0], [34, 34, 62.0], [50, 42, 30.0], [46, 42, 26.0], [15, 0, 2.0]]","[[16, 37, 'active'], [37, 31, 'passive']]"
62,62,1,1,2,"[[5, 47, 144.0], [4, 50, 102.0], [31, 15, 70.0], [14, 43, 0.0], [26, 34, 14.0]]","[[14, 41, 'passive'], [14, 43, 'active']]",1,1,2,"[[33, 35, 108.0], [20, 27, 72.0], [37, 45, 48.0], [37, 43, 36.0], [13, 47, 10.0]]","[[17, 27, 'passive'], [19, 27, 'active']]",1,1,2,"[[34, 34, 64.0], [50, 42, 32.0], [46, 42, 28.0], [15, 0, 4.0], [28, 8, 2.0]]","[[36, 34, 'passive'], [16, 37, 'active']]"
63,63,1,1,2,"[[5, 47, 146.0], [4, 50, 104.0], [31, 15, 72.0], [26, 34, 16.0], [41, 14, 2.0]]","[[14, 43, 'passive'], [5, 46, 'active']]",1,1,2,"[[33, 35, 110.0], [20, 27, 74.0], [37, 45, 50.0], [37, 43, 38.0], [13, 47, 12.0]]","[[19, 27, 'active'], [18, 27, 'passive']]",1,1,2,"[[34, 34, 66.0], [50, 42, 34.0], [46, 42, 30.0], [15, 0, 6.0], [28, 8, 4.0]]","[[34, 34, 'passive'], [33, 35, 'active']]"
64,64,1,1,2,"[[5, 47, 148.0], [4, 50, 106.0], [31, 15, 74.0], [26, 34, 18.0], [41, 14, 4.0]]","[[6, 46, 'passive'], [5, 47, 'active']]",1,1,2,"[[33, 35, 112.0], [20, 27, 76.0], [37, 45, 52.0], [37, 43, 40.0], [13, 47, 14.0]]","[[19, 27, 'active'], [19, 27, 'passive']]",1,1,2,"[[34, 34, 60.0], [50, 42, 36.0], [46, 42, 32.0], [15, 0, 8.0], [28, 8, 6.0]]","[[34, 34, 'passive'], [33, 34, 'active']]"
65,65,1,1,2,"[[5, 47, 140.0], [4, 50, 108.0], [31, 15, 76.0], [26, 34, 20.0], [41, 14, 6.0]]","[[5, 47, 'active'], [5, 47, 'passive']]",1,1,2,"[[33, 35, 114.0], [20, 27, 78.0], [37, 45, 54.0], [37, 43, 42.0], [13, 47, 16.0]]","[[20, 27, 'passive'], [20, 27, 'active']]",1,1,2,"[[34, 34, 54.0], [50, 42, 38.0], [46, 42, 34.0], [15, 0, 10.0], [28, 8, 8.0]]","[[34, 34, 'passive'], [34, 34, 'active']]"
66,66,1,1,2,"[[5, 47, 124.0], [4, 50, 110.0], [31, 15, 78.0], [26, 34, 22.0], [41, 14, 8.0]]","[[5, 47, 'passive'], [5, 47, 'active']]",1,1,2,"[[33, 35, 116.0], [20, 27, 62.0], [37, 45, 56.0], [37, 43, 44.0], [13, 47, 18.0]]","[[20, 27, 'active'], [20, 27, 'passive']]",1,1,2,"[[34, 34, 38.0], [50, 42, 40.0], [46, 42, 36.0], [15, 0, 12.0], [28, 8, 10.0]]","[[34, 34, 'passive'], [34, 34, 'active']]"
67,67,1,1,2,"[[5, 47, 108.0], [4, 50, 112.0], [31, 15, 80.0], [26, 34, 24.0], [41, 14, 10.0]]","[[5, 47, 'passive'], [5, 47, 'active']]",1,1,2,"[[33, 35, 118.0], [20, 27, 46.0], [37, 45, 58.0], [37, 43, 46.0], [13, 47, 20.0]]","[[20, 27, 'passive'], [20, 27, 'active']]",1,1,2,"[[34, 34, 22.0], [50, 42, 42.0], [46, 42, 38.0], [15, 0, 14.0], [28, 8, 12.0]]","[[34, 34, 'passive'], [34, 34, 'active']]"
68,68,1,1,2,"[[5, 47, 92.0], [4, 50, 114.0], [31, 15, 82.0], [26, 34, 26.0], [41, 14, 12.0]]","[[5, 47, 'passive'], [5, 47, 'active']]",1,1,2,"[[33, 35, 120.0], [20, 27, 30.0], [37, 45, 60.0], [37, 43, 48.0], [13, 47, 22.0]]","[[20, 27, 'passive'], [20, 27, 'active']]",1,2,3,"[[34, 34, 6.0], [50, 42, 44.0], [46, 42, 40.0], [15, 0, 16.0], [28, 8, 14.0]]","[[6, 48, 'passive'], [0, 50, 'passive'], [34, 34, 'active']]"
69,69,1,1,2,"[[5, 47, 76.0], [4, 50, 116.0], [31, 15, 84.0], [26, 34, 28.0], [41, 14, 14.0]]","[[5, 47, 'passive'], [5, 47, 'active']]",1,1,2,"[[33, 35, 122.0], [20, 27, 14.0], [37, 45, 62.0], [37, 43, 50.0], [13, 47, 24.0]]","[[20, 27, 'passive'], [20, 27, 'active']]",1,2,3,"[[34, 34, -2.0], [50, 42, 46.0], [46, 42, 42.0], [15, 0, 18.0], [28, 8, 16.0]]","[[33, 47, 'passive'], [2, 38, 'passive'], [34, 34, 'active']]"
70,70,1,1,2,"[[5, 47, 60.0], [4, 50, 118.0], [31, 15, 86.0], [26, 34, 30.0], [41, 14, 16.0]]","[[5, 47, 'passive'], [5, 47, 'active']]",1,1,2,"[[33, 35, 124.0], [20, 27, -2.0], [37, 45, 64.0], [37, 43, 52.0], [13, 47, 26.0]]","[[20, 27, 'passive'], [20, 27, 'active']]",1,2,3,"[[50, 42, 48.0], [46, 42, 44.0], [15, 0, 20.0], [28, 8, 18.0], [37, 8, 2.0]]","[[15, 35, 'passive'], [41, 36, 'active'], [42, 46, 'passive']]"
71,71,1,1,2,"[[5, 47, 44.0], [4, 50, 120.0], [31, 15, 88.0], [26, 34, 32.0], [41, 14, 18.0]]","[[5, 47, 'passive'], [5, 47, 'active']]",1,1,2,"[[33, 35, 126.0], [37, 45, 66.0], [37, 43, 54.0], [13, 47, 28.0], [35, 13, 2.0]]","[[20, 27, 'passive'], [22, 28, 'active']]",1,2,3,"[[50, 42, 50.0], [46, 42, 46.0], [15, 0, 22.0], [28, 8, 20.0], [37, 8, 4.0]]","[[45, 46, 'passive'], [42, 42, 'active'], [26, 21, 'passive']]"
72,72,1,1,2,"[[5, 47, 28.0], [4, 50, 122.0], [31, 15, 90.0], [26, 34, 34.0], [41, 14, 20.0]]","[[5, 47, 'active'], [5, 47, 'passive']]",1,1,2,"[[33, 35, 128.0], [37, 45, 68.0], [37, 43, 56.0], [13, 47, 30.0], [35, 13, 4.0]]","[[28, 29, 'active'], [32, 33, 'passive']]",1,2,3,"[[50, 42, 52.0], [46, 42, 48.0], [15, 0, 24.0], [28, 8, 22.0], [37, 8, 6.0]]","[[46, 43, 'passive'], [27, 13, 'passive'], [44, 42, 'active']]"
73,73,1,1,2,"[[5, 47, 12.0], [4, 50, 124.0], [31, 15, 92.0], [26, 34, 36.0], [41, 14, 22.0]]","[[5, 47, 'active'], [5, 47, 'passive']]",1,1,2,"[[33, 35, 130.0], [37, 45, 70.0], [37, 43, 58.0], [13, 47, 32.0], [35, 13, 6.0]]","[[33, 34, 'passive'], [32, 35, 'active']]",1,2,3,"[[50, 42, 54.0], [46, 42, 50.0], [15, 0, 26.0], [28, 8, 24.0], [37, 8, 8.0]]","[[27, 8, 'passive'], [46, 42, 'passive'], [45, 42, 'active']]"
74,74,1,1,2,"[[4, 50, 126.0], [31, 15, 94.0], [26, 34, 38.0], [41, 14, 24.0], [37, 35, 2.0]]","[[5, 47, 'passive'], [5, 47, 'active']]",1,1,2,"[[33, 35, 132.0], [37, 45, 72.0], [37, 43, 60.0], [13, 47, 34.0], [35, 13, 8.0]]","[[33, 34, 'passive'], [33, 35, 'active']]",1,2,3,"[[50, 42, 56.0], [46, 42, 44.0], [15, 0, 28.0], [28, 8, 26.0], [37, 8, 10.0]]","[[45, 42, 'active'], [46, 42, 'passive'], [27, 8, 'passive']]"
75,75,1,1,2,"[[4, 50, 128.0], [31, 15, 96.0], [26, 34, 40.0], [41, 14, 26.0], [37, 35, 4.0]]","[[4, 47, 'passive'], [5, 48, 'active']]",1,1,2,"[[33, 35, 124.0], [37, 45, 74.0], [37, 43, 62.0], [13, 47, 36.0], [35, 13, 10.0]]","[[33, 34, 'passive'], [33, 35, 'active']]",1,2,3,"[[50, 42, 58.0], [46, 42, 38.0], [15, 0, 30.0], [28, 8, 28.0], [37, 8, 12.0]]","[[27, 8, 'passive'], [46, 42, 'passive'], [45, 42, 'active']]"
76,76,1,1,2,"[[4, 50, 130.0], [31, 15, 98.0], [26, 34, 42.0], [41, 14, 28.0], [37, 35, 6.0]]","[[4, 50, 'passive'], [5, 50, 'active']]",1,1,2,"[[33, 35, 116.0], [37, 45, 76.0], [37, 43, 64.0], [13, 47, 38.0], [35, 13, 12.0]]","[[33, 35, 'active'], [33, 34, 'passive']]",1,2,3,"[[50, 42, 60.0], [46, 42, 32.0], [15, 0, 32.0], [28, 8, 30.0], [37, 8, 14.0]]","[[45, 42, 'active'], [46, 42, 'passive'], [28, 8, 'passive']]"
77,77,1,1,2,"[[4, 50, 124.0], [31, 15, 100.0], [26, 34, 44.0], [41, 14, 30.0], [37, 35, 8.0]]","[[4, 50, 'active'], [4, 50, 'passive']]",1,1,2,"[[33, 35, 108.0], [37, 45, 78.0], [37, 43, 66.0], [13, 47, 40.0], [35, 13, 14.0]]","[[33, 35, 'passive'], [33, 35, 'active']]",1,2,3,"[[50, 42, 62.0], [46, 42, 26.0], [15, 0, 34.0], [28, 8, 24.0], [37, 8, 16.0]]","[[28, 8, 'passive'], [46, 42, 'passive'], [46, 42, 'active']]"
78,78,1,1,2,"[[4, 50, 108.0], [31, 15, 102.0], [26, 34, 46.0], [41, 14, 32.0], [37, 35, 10.0]]","[[4, 50, 'active'], [4, 50, 'passive']]",1,1,2,"[[33, 35, 92.0], [37, 45, 80.0], [37, 43, 68.0], [13, 47, 42.0], [35, 13, 16.0]]","[[33, 35, 'passive'], [33, 35, 'active']]",1,2,3,"[[50, 42, 64.0], [46, 42, 10.0], [15, 0, 36.0], [28, 8, 18.0], [37, 8, 18.0]]","[[28, 8, 'passive'], [46, 42, 'passive'], [46, 42, 'active']]"
79,79,1,1,2,"[[4, 50, 92.0], [31, 15, 104.0], [26, 34, 48.0], [41, 14, 34.0], [37, 35, 12.0]]","[[4, 50, 'active'], [4, 50, 'passive']]",1,1,2,"[[33, 35, 76.0], [37, 45, 82.0], [37, 43, 70.0], [13, 47, 44.0], [35, 13, 18.0]]","[[33, 35, 'active'], [33, 35, 'passive']]",1,2,3,"[[50, 42, 66.0], [15, 0, 38.0], [28, 8, 12.0], [37, 8, 20.0], [2, 23, 2.0]]","[[46, 42, 'passive'], [46, 42, 'active'], [28, 8, 'passive']]"
80,80,1,1,2,"[[4, 50, 76.0], [31, 15, 106.0], [26, 34, 50.0], [41, 14, 36.0], [37, 35, 14.0]]","[[4, 50, 'passive'], [4, 50, 'active']]",1,1,2,"[[33, 35, 60.0], [37, 45, 84.0], [37, 43, 72.0], [13, 47, 46.0], [35, 13, 20.0]]","[[33, 35, 'passive'], [33, 35, 'active']]",1,2,3,"[[50, 42, 68.0], [15, 0, 40.0], [28, 8, 6.0], [37, 8, 22.0], [2, 23, 4.0]]","[[28, 8, 'passive'], [46, 42, 'passive'], [50, 42, 'active']]"
81,81,1,1,2,"[[4, 50, 60.0], [31, 15, 108.0], [26, 34, 52.0], [41, 14, 38.0], [37, 35, 16.0]]","[[4, 50, 'passive'], [4, 50, 'active']]",1,1,2,"[[33, 35, 44.0], [37, 45, 86.0], [37, 43, 74.0], [13, 47, 48.0], [35, 13, 22.0]]","[[33, 35, 'passive'], [33, 35, 'active']]",1,2,3,"[[50, 42, 60.0], [15, 0, 42.0], [28, 8, 0.0], [37, 8, 24.0], [2, 23, 6.0]]","[[28, 8, 'passive'], [50, 42, 'active'], [48, 42, 'passive']]"
82,82,1,1,2,"[[4, 50, 44.0], [31, 15, 110.0], [26, 34, 54.0], [41, 14, 40.0], [37, 35, 18.0]]","[[4, 50, 'active'], [4, 50, 'passive']]",1,1,2,"[[33, 35, 28.0], [37, 45, 88.0], [37, 43, 76.0], [13, 47, 50.0], [35, 13, 24.0]]","[[33, 35, 'passive'], [33, 35, 'active']]",1,2,3,"[[50, 42, 52.0], [15, 0, 44.0], [37, 8, 26.0], [2, 23, 8.0], [16, 28, 2.0]]","[[50, 42, 'active'], [49, 42, 'passive'], [28, 8, 'passive']]"
83,83,1,1,2,"[[4, 50, 28.0], [31, 15, 112.0], [26, 34, 56.0], [41, 14, 42.0], [37, 35, 20.0]]","[[4, 50, 'passive'], [4, 50, 'active']]",1,1,2,"[[33, 35, 12.0], [37, 45, 90.0], [37, 43, 78.0], [13, 47, 52.0], [35, 13, 26.0]]","[[33, 35, 'active'], [33, 35, 'passive']]",1,2,3,"[[50, 42, 44.0], [15, 0, 46.0], [37, 8, 28.0], [2, 23, 10.0], [16, 28, 4.0]]","[[28, 8, 'passive'], [50, 42, 'active'], [50, 42, 'passive']]"
84,84,1,1,2,"[[4, 50, 12.0], [31, 15, 114.0], [26, 34, 58.0], [41, 14, 44.0], [37, 35, 22.0]]","[[4, 50, 'passive'], [4, 50, 'active']]",1,1,2,"[[37, 45, 92.0], [37, 43, 80.0], [13, 47, 54.0], [35, 13, 28.0], [46, 47, 2.0]]","[[33, 35, 'passive'], [33, 35, 'active']]",1,2,3,"[[50, 42, 28.0], [15, 0, 48.0], [37, 8, 30.0], [2, 23, 12.0], [16, 28, 6.0]]","[[50, 42, 'active'], [50, 42, 'passive'], [33, 8, 'passive']]"
85,85,1,1,2,"[[31, 15, 116.0], [26, 34, 60.0], [41, 14, 46.0], [37, 35, 24.0], [38, 49, 2.0]]","[[4, 50, 'passive'], [4, 50, 'active']]",1,1,2,"[[37, 45, 94.0], [37, 43, 82.0], [13, 47, 56.0], [35, 13, 30.0], [46, 47, 4.0]]","[[33, 35, 'passive'], [37, 35, 'active']]",1,2,3,"[[50, 42, 12.0], [15, 0, 50.0], [37, 8, 32.0], [2, 23, 14.0], [16, 28, 8.0]]","[[50, 42, 'active'], [35, 8, 'passive'], [50, 42, 'passive']]"
86,86,1,1,2,"[[31, 15, 118.0], [26, 34, 62.0], [41, 14, 48.0], [37, 35, 26.0], [38, 49, 4.0]]","[[5, 50, 'passive'], [18, 40, 'active']]",1,1,2,"[[37, 45, 96.0], [37, 43, 84.0], [13, 47, 58.0], [35, 13, 32.0], [46, 47, 6.0]]","[[37, 39, 'active'], [35, 37, 'passive']]",1,2,3,"[[15, 0, 52.0], [37, 8, 34.0], [2, 23, 16.0], [16, 28, 10.0], [49, 26, 2.0]]","[[37, 8, 'passive'], [50, 42, 'passive'], [50, 42, 'active']]"
87,87,1,1,2,"[[31, 15, 120.0], [26, 34, 64.0], [41, 14, 50.0], [37, 35, 28.0], [38, 49, 6.0]]","[[11, 40, 'passive'], [18, 36, 'active']]",1,1,2,"[[37, 45, 98.0], [37, 43, 86.0], [13, 47, 60.0], [35, 13, 34.0], [46, 47, 8.0]]","[[35, 40, 'passive'], [37, 42, 'active']]",1,2,3,"[[15, 0, 54.0], [37, 8, 28.0], [2, 23, 18.0], [16, 28, 12.0], [49, 26, 4.0]]","[[37, 8, 'passive'], [49, 33, 'passive'], [50, 28, 'active']]"
88,88,1,1,2,"[[31, 15, 122.0], [26, 34, 66.0], [41, 14, 52.0], [37, 35, 30.0], [38, 49, 8.0]]","[[18, 35, 'active'], [19, 37, 'passive']]",1,1,2,"[[37, 45, 100.0], [37, 43, 88.0], [13, 47, 62.0], [35, 13, 36.0], [46, 47, 10.0]]","[[36, 41, 'passive'], [37, 43, 'active']]",1,2,3,"[[15, 0, 56.0], [37, 8, 22.0], [2, 23, 20.0], [16, 28, 14.0], [49, 26, 6.0]]","[[49, 26, 'active'], [37, 8, 'passive'], [49, 27, 'passive']]"
89,89,1,1,2,"[[31, 15, 124.0], [26, 34, 68.0], [41, 14, 54.0], [37, 35, 32.0], [38, 49, 10.0]]","[[25, 34, 'active'], [25, 35, 'passive']]",1,1,2,"[[37, 45, 102.0], [37, 43, 80.0], [13, 47, 64.0], [35, 13, 38.0], [46, 47, 12.0]]","[[37, 43, 'active'], [36, 42, 'passive']]",1,2,3,"[[15, 0, 58.0], [37, 8, 16.0], [2, 23, 22.0], [16, 28, 16.0], [49, 26, -2.0]]","[[37, 8, 'passive'], [49, 26, 'passive'], [49, 26, 'active']]"
