,cycle,population_active__t1,population_passive__t1,population_total__t1,uptake_active__t1,uptake_passive__t1,metabolic_active__t1,metabolic_passive__t1,population_active__t2,population_passive__t2,population_total__t2,uptake_active__t2,uptake_passive__t2,metabolic_active__t2,metabolic_passive__t2,population_active__t3,population_passive__t3,population_total__t3,uptake_active__t3,uptake_passive__t3,metabolic_active__t3,metabolic_passive__t3
826,826,480,389,869,779,90,0,869,539,418,957,863,94,0,957,437,429,866,767,99,0,866
827,827,480,388,868,779,89,0,868,539,418,957,863,94,0,957,437,428,865,766,99,0,865
828,828,480,388,868,779,89,0,868,539,418,957,863,94,0,957,437,428,865,766,99,0,865
829,829,480,388,868,779,89,0,868,539,418,957,863,94,0,957,437,428,865,766,99,0,865
830,830,480,388,868,779,89,0,868,538,418,956,862,94,0,956,437,427,864,766,98,0,864
831,831,480,388,868,779,89,0,868,538,418,956,862,94,0,956,437,427,864,766,98,0,864
832,832,480,388,868,779,89,0,868,538,418,956,862,94,0,956,437,427,864,766,98,0,864
833,833,480,388,868,779,89,0,868,538,418,956,862,94,0,956,437,427,864,766,98,0,864
834,834,480,388,868,779,89,0,868,538,417,955,862,93,0,955,437,426,863,766,97,0,863
835,835,480,388,868,779,89,0,868,537,417,954,862,92,0,954,437,426,863,766,97,0,863
836,836,481,388,869,778,91,0,869,537,417,954,862,92,0,954,437,426,863,766,97,0,863
837,837,481,388,869,778,91,0,869,536,417,953,862,91,0,953,437,426,863,766,97,0,863
838,838,481,387,868,778,90,0,868,536,416,952,861,91,0,952,437,426,863,766,97,0,863
839,839,481,387,868,778,90,0,868,536,416,952,861,91,0,952,437,426,863,766,97,0,863
840,840,481,387,868,778,90,0,868,536,415,951,861,90,0,951,437,426,863,766,97,0,863
841,841,481,387,868,778,90,0,868,536,414,950,859,91,0,950,437,424,861,765,96,0,861
842,842,480,386,866,778,88,0,866,536,413,949,859,90,0,949,436,425,861,764,97,0,861
843,843,480,386,866,778,88,0,866,536,412,948,858,90,0,948,436,424,860,764,96,0,860
844,844,480,387,867,779,88,0,867,536,412,948,858,90,0,948,435,424,859,764,95,0,859
845,845,480,387,867,779,88,0,867,536,412,948,858,90,0,948,435,424,859,764,95,0,859
846,846,480,387,867,779,88,0,867,536,412,948,858,90,0,948,435,424,859,764,95,0,859
847,847,480,387,867,779,88,0,867,536,412,948,858,90,0,948,436,424,860,764,96,0,860
848,848,479,387,866,778,88,0,866,536,412,948,858,90,0,948,436,424,860,764,96,0,860
849,849,479,387,866,778,88,0,866,535,412,947,857,90,0,947,436,424,860,764,96,0,860
850,850,479,386,865,777,88,0,865,535,412,947,857,90,0,947,436,424,860,764,96,0,860
851,851,478,386,864,776,88,0,864,535,412,947,857,90,0,947,436,424,860,764,96,0,860
852,852,478,386,864,776,88,0,864,536,412,948,858,90,0,948,434,424,858,762,96,0,858
853,853,478,386,864,776,88,0,864,534,412,946,856,90,0,946,434,424,858,762,96,0,858
854,854,478,386,864,776,88,0,864,533,412,945,856,89,0,945,433,423,856,762,94,0,856
855,855,478,386,864,776,88,0,864,533,412,945,856,89,0,945,432,423,855,762,93,0,855
856,856,478,387,865,777,88,0,865,533,412,945,856,89,0,945,432,423,855,762,93,0,855
857,857,477,386,863,776,87,0,863,533,411,944,856,88,0,944,432,423,855,762,93,0,855
858,858,476,386,862,776,86,0,862,533,410,943,856,87,0,943,432,424,856,763,93,0,856
859,859,476,385,861,775,86,0,861,533,410,943,856,87,0,943,432,424,856,763,93,0,856
860,860,476,385,861,775,86,0,861,532,410,942,856,86,0,942,432,424,856,763,93,0,856
861,861,477,384,861,774,87,0,861,532,410,942,856,86,0,942,432,424,856,763,93,0,856
862,862,478,384,862,775,87,0,862,532,410,942,856,86,0,942,432,424,856,763,93,0,856
863,863,478,384,862,775,87,0,862,531,410,941,856,85,0,941,432,424,856,763,93,0,856
864,864,478,384,862,775,87,0,862,531,409,940,856,84,0,940,432,425,857,764,93,0,857
865,865,478,384,862,775,87,0,862,529,409,938,855,83,0,938,432,425,857,764,93,0,857
866,866,477,383,860,775,85,0,860,529,409,938,855,83,0,938,432,425,857,764,93,0,857
867,867,477,383,860,775,85,0,860,529,409,938,855,83,0,938,434,424,858,766,92,0,858
868,868,476,383,859,774,85,0,859,527,410,937,854,83,0,937,434,424,858,766,92,0,858
869,869,476,383,859,774,85,0,859,527,409,936,853,83,0,936,435,424,859,767,92,0,859
870,870,476,383,859,774,85,0,859,527,409,936,853,83,0,936,435,425,860,769,91,0,860
871,871,476,383,859,774,85,0,859,527,408,935,853,82,0,935,435,425,860,769,91,0,860
872,872,476,383,859,774,85,0,859,527,408,935,853,82,0,935,435,424,859,768,91,0,859
873,873,476,383,859,774,85,0,859,526,408,934,852,82,0,934,435,424,859,768,91,0,859
874,874,476,383,859,774,85,0,859,525,408,933,852,81,0,933,435,424,859,768,91,0,859
875,875,476,383,859,774,85,0,859,525,408,933,852,81,0,933,434,424,858,768,90,0,858
876,876,476,383,859,774,85,0,859,525,408,933,852,81,0,933,434,424,858,768,90,0,858
877,877,476,383,859,774,85,0,859,525,408,933,853,80,0,933,434,424,858,768,90,0,858
878,878,476,383,859,774,85,0,859,525,408,933,853,80,0,933,434,423,857,768,89,0,857
879,879,477,383,860,775,85,0,860,524,408,932,852,80,0,932,434,423,857,766,91,0,857
880,880,477,383,860,775,85,0,860,524,408,932,852,80,0,932,434,423,857,766,91,0,857
881,881,476,383,859,775,84,0,859,524,408,932,852,80,0,932,434,423,857,766,91,0,857
882,882,477,383,860,776,84,0,860,524,408,932,852,80,0,932,435,423,858,767,91,0,858
883,883,477,383,860,776,84,0,860,521,408,929,852,77,0,929,435,423,858,767,91,0,858
884,884,477,383,860,776,84,0,860,521,408,929,852,77,0,929,435,423,858,767,91,0,858
885,885,477,383,860,776,84,0,860,522,408,930,853,77,0,930,436,422,858,768,90,0,858
886,886,477,382,859,776,83,0,859,522,408,930,853,77,0,930,436,422,858,768,90,0,858
887,887,477,382,859,776,83,0,859,522,406,928,853,75,0,928,436,423,859,767,92,0,859
888,888,477,382,859,776,83,0,859,520,406,926,851,75,0,926,436,423,859,767,92,0,859
889,889,477,382,859,776,83,0,859,520,405,925,850,75,0,925,436,423,859,767,92,0,859
890,890,477,381,858,775,83,0,858,520,405,925,850,75,0,925,436,423,859,767,92,0,859
891,891,476,381,857,774,83,0,857,520,405,925,850,75,0,925,436,423,859,767,92,0,859
892,892,477,380,857,775,82,0,857,520,405,925,850,75,0,925,436,423,859,767,92,0,859
893,893,477,380,857,775,82,0,857,520,405,925,850,75,0,925,436,423,859,767,92,0,859
894,894,477,380,857,775,82,0,857,519,405,924,849,75,0,924,435,423,858,767,91,0,858
895,895,477,380,857,775,82,0,857,519,405,924,849,75,0,924,435,423,858,767,91,0,858
896,896,477,381,858,776,82,0,858,518,405,923,849,74,0,923,435,423,858,767,91,0,858
897,897,477,381,858,776,82,0,858,517,405,922,848,74,0,922,435,423,858,767,91,0,858
898,898,477,381,858,776,82,0,858,517,405,922,848,74,0,922,435,423,858,768,90,0,858
899,899,477,380,857,776,81,0,857,517,405,922,848,74,0,922,435,423,858,768,90,0,858
900,900,477,380,857,776,81,0,857,517,405,922,848,74,0,922,435,423,858,768,90,0,858
901,901,477,380,857,776,81,0,857,517,405,922,848,74,0,922,435,423,858,768,90,0,858
902,902,477,380,857,776,81,0,857,517,406,923,849,74,0,923,434,423,857,768,89,0,857
903,903,478,380,858,777,81,0,858,517,404,921,849,72,0,921,434,423,857,768,89,0,857
904,904,478,380,858,777,81,0,858,516,403,919,848,71,0,919,434,423,857,768,89,0,857
905,905,478,381,859,776,83,0,859,516,403,919,848,71,0,919,434,423,857,768,89,0,857
906,906,478,381,859,776,83,0,859,515,403,918,848,70,0,918,434,423,857,768,89,0,857
907,907,478,381,859,776,83,0,859,516,402,918,849,69,0,918,434,423,857,768,89,0,857
908,908,478,381,859,776,83,0,859,516,402,918,849,69,0,918,434,422,856,767,89,0,856
909,909,478,381,859,776,83,0,859,516,402,918,849,69,0,918,434,422,856,767,89,0,856
910,910,478,382,860,777,83,0,860,516,401,917,848,69,0,917,434,422,856,767,89,0,856
911,911,478,382,860,777,83,0,860,516,401,917,848,69,0,917,434,422,856,767,89,0,856
912,912,478,382,860,777,83,0,860,516,402,918,849,69,0,918,435,422,857,768,89,0,857
913,913,477,382,859,777,82,0,859,516,402,918,849,69,0,918,435,422,857,768,89,0,857
914,914,477,382,859,777,82,0,859,517,401,918,847,71,0,918,435,421,856,768,88,0,856
915,915,477,382,859,777,82,0,859,517,401,918,847,71,0,918,435,421,856,768,88,0,856
916,916,476,381,857,777,80,0,857,517,401,918,847,71,0,918,435,421,856,768,88,0,856
917,917,477,381,858,778,80,0,858,517,401,918,847,71,0,918,436,422,858,768,90,0,858
918,918,477,381,858,778,80,0,858,516,401,917,847,70,0,917,435,422,857,768,89,0,857
919,919,477,381,858,778,80,0,858,516,401,917,847,70,0,917,436,422,858,769,89,0,858
920,920,477,381,858,778,80,0,858,516,399,915,847,68,0,915,436,422,858,769,89,0,858
921,921,477,381,858,778,80,0,858,516,399,915,847,68,0,915,436,422,858,769,89,0,858
922,922,477,381,858,778,80,0,858,516,399,915,847,68,0,915,436,423,859,771,88,0,859
923,923,477,381,858,778,80,0,858,515,398,913,845,68,0,913,436,423,859,771,88,0,859
924,924,477,381,858,778,80,0,858,515,398,913,845,68,0,913,436,423,859,771,88,0,859
925,925,477,381,858,778,80,0,858,514,398,912,844,68,0,912,436,423,859,771,88,0,859
926,926,477,382,859,777,82,0,859,514,398,912,844,68,0,912,436,426,862,770,92,0,862
927,927,477,382,859,777,82,0,859,514,398,912,844,68,0,912,436,426,862,770,92,0,862
928,928,477,383,860,776,84,0,860,514,398,912,844,68,0,912,436,426,862,770,92,0,862
929,929,477,383,860,776,84,0,860,514,398,912,844,68,0,912,436,426,862,770,92,0,862
930,930,478,383,861,777,84,0,861,514,398,912,844,68,0,912,436,426,862,771,91,0,862
931,931,478,383,861,777,84,0,861,515,398,913,845,68,0,913,437,426,863,772,91,0,863
932,932,478,382,860,776,84,0,860,516,398,914,846,68,0,914,437,427,864,773,91,0,864
933,933,478,383,861,777,84,0,861,516,398,914,846,68,0,914,438,427,865,774,91,0,865
934,934,478,383,861,777,84,0,861,516,397,913,846,67,0,913,438,428,866,775,91,0,866
935,935,479,384,863,777,86,0,863,515,397,912,845,67,0,912,438,428,866,774,92,0,866
936,936,479,384,863,777,86,0,863,515,398,913,846,67,0,913,438,429,867,775,92,0,867
937,937,478,384,862,777,85,0,862,515,397,912,845,67,0,912,438,429,867,775,92,0,867
938,938,478,383,861,777,84,0,861,515,397,912,845,67,0,912,437,429,866,775,91,0,866
939,939,478,384,862,778,84,0,862,515,396,911,845,66,0,911,436,429,865,774,91,0,865
940,940,479,384,863,779,84,0,863,515,396,911,845,66,0,911,436,429,865,774,91,0,865
941,941,479,385,864,778,86,0,864,515,396,911,845,66,0,911,436,429,865,774,91,0,865
942,942,480,385,865,779,86,0,865,515,396,911,845,66,0,911,436,429,865,774,91,0,865
943,943,480,386,866,780,86,0,866,516,396,912,844,68,0,912,437,429,866,775,91,0,866
944,944,480,386,866,780,86,0,866,516,396,912,844,68,0,912,437,429,866,775,91,0,866
945,945,480,386,866,780,86,0,866,516,396,912,844,68,0,912,437,429,866,775,91,0,866
946,946,481,386,867,779,88,0,867,516,395,911,844,67,0,911,438,430,868,777,91,0,868
947,947,481,387,868,780,88,0,868,516,395,911,844,67,0,911,438,430,868,777,91,0,868
948,948,481,387,868,780,88,0,868,516,394,910,843,67,0,910,438,431,869,776,93,0,869
949,949,481,387,868,780,88,0,868,516,394,910,843,67,0,910,439,431,870,777,93,0,870
950,950,480,387,867,780,87,0,867,514,394,908,843,65,0,908,439,432,871,776,95,0,871
951,951,480,387,867,780,87,0,867,514,394,908,843,65,0,908,439,433,872,777,95,0,872
952,952,480,388,868,781,87,0,868,514,394,908,843,65,0,908,439,434,873,778,95,0,873
953,953,479,388,867,780,87,0,867,514,394,908,843,65,0,908,439,434,873,778,95,0,873
954,954,479,388,867,780,87,0,867,514,394,908,843,65,0,908,439,434,873,778,95,0,873
955,955,480,388,868,781,87,0,868,514,394,908,843,65,0,908,439,434,873,778,95,0,873
956,956,480,390,870,783,87,0,870,513,394,907,842,65,0,907,439,434,873,778,95,0,873
957,957,479,390,869,783,86,0,869,514,394,908,841,67,0,908,439,434,873,778,95,0,873
958,958,479,390,869,783,86,0,869,514,394,908,841,67,0,908,439,434,873,778,95,0,873
959,959,479,390,869,783,86,0,869,514,394,908,841,67,0,908,439,434,873,778,95,0,873
960,960,479,389,868,783,85,0,868,513,395,908,842,66,0,908,439,434,873,778,95,0,873
961,961,479,389,868,783,85,0,868,513,395,908,842,66,0,908,439,434,873,778,95,0,873
962,962,479,390,869,784,85,0,869,512,394,906,840,66,0,906,440,435,875,778,97,0,875
963,963,479,390,869,784,85,0,869,512,394,906,840,66,0,906,440,435,875,777,98,0,875
964,964,479,391,870,785,85,0,870,512,394,906,840,66,0,906,440,435,875,777,98,0,875
965,965,479,391,870,785,85,0,870,512,394,906,840,66,0,906,440,436,876,778,98,0,876
966,966,479,391,870,785,85,0,870,513,394,907,839,68,0,907,440,436,876,778,98,0,876
967,967,480,392,872,787,85,0,872,513,396,909,841,68,0,909,441,438,879,779,100,0,879
968,968,480,393,873,788,85,0,873,513,396,909,841,68,0,909,442,438,880,780,100,0,880
969,969,481,392,873,789,84,0,873,512,396,908,841,67,0,908,442,439,881,781,100,0,881
970,970,481,392,873,789,84,0,873,512,397,909,842,67,0,909,442,439,881,781,100,0,881
971,971,481,392,873,789,84,0,873,512,397,909,842,67,0,909,442,439,881,781,100,0,881
972,972,481,392,873,789,84,0,873,512,397,909,842,67,0,909,442,439,881,781,100,0,881
973,973,482,393,875,791,84,0,875,512,397,909,842,67,0,909,442,439,881,781,100,0,881
974,974,482,393,875,791,84,0,875,513,398,911,844,67,0,911,442,439,881,781,100,0,881
975,975,482,393,875,791,84,0,875,513,398,911,844,67,0,911,443,439,882,782,100,0,882
976,976,483,393,876,792,84,0,876,514,398,912,845,67,0,912,442,440,882,783,99,0,882
977,977,483,393,876,792,84,0,876,514,398,912,845,67,0,912,442,440,882,783,99,0,882
978,978,483,392,875,792,83,0,875,514,397,911,844,67,0,911,442,440,882,783,99,0,882
979,979,483,392,875,792,83,0,875,514,397,911,844,67,0,911,442,440,882,783,99,0,882
980,980,483,392,875,792,83,0,875,513,397,910,844,66,0,910,443,440,883,784,99,0,883
981,981,483,392,875,792,83,0,875,513,397,910,844,66,0,910,443,440,883,784,99,0,883
982,982,483,392,875,792,83,0,875,513,397,910,844,66,0,910,443,440,883,784,99,0,883
983,983,483,392,875,792,83,0,875,512,397,909,844,65,0,909,443,440,883,784,99,0,883
984,984,483,392,875,792,83,0,875,512,397,909,844,65,0,909,443,440,883,784,99,0,883
985,985,483,392,875,792,83,0,875,513,397,910,845,65,0,910,443,440,883,784,99,0,883
986,986,483,393,876,793,83,0,876,513,397,910,845,65,0,910,444,439,883,783,100,0,883
987,987,483,393,876,793,83,0,876,513,398,911,844,67,0,911,444,439,883,783,100,0,883
988,988,483,393,876,793,83,0,876,513,398,911,844,67,0,911,444,439,883,783,100,0,883
989,989,483,395,878,795,83,0,878,513,398,911,844,67,0,911,445,439,884,784,100,0,884
990,990,484,395,879,796,83,0,879,512,397,909,843,66,0,909,446,439,885,785,100,0,885
991,991,484,395,879,796,83,0,879,512,397,909,843,66,0,909,446,439,885,785,100,0,885
992,992,485,395,880,795,85,0,880,512,398,910,844,66,0,910,446,439,885,785,100,0,885
993,993,485,394,879,794,85,0,879,511,399,910,844,66,0,910,446,439,885,785,100,0,885
994,994,485,394,879,794,85,0,879,509,399,908,842,66,0,908,446,439,885,785,100,0,885
995,995,485,394,879,794,85,0,879,509,399,908,842,66,0,908,446,439,885,785,100,0,885
996,996,485,394,879,794,85,0,879,509,399,908,842,66,0,908,446,439,885,785,100,0,885
997,997,485,394,879,794,85,0,879,509,399,908,842,66,0,908,447,439,886,786,100,0,886
998,998,485,394,879,794,85,0,879,509,399,908,842,66,0,908,447,438,885,786,99,0,885
999,999,485,394,879,794,85,0,879,509,399,908,842,66,0,908,447,438,885,786,99,0,885
1000,1000,486,394,880,793,87,0,880,509,398,907,842,65,0,907,447,438,885,786,99,0,885
1001,1001,486,394,880,793,87,0,880,509,398,907,842,65,0,907,447,438,885,786,99,0,885
1002,1002,487,394,881,794,87,0,881,509,398,907,842,65,0,907,448,439,887,788,99,0,887
1003,1003,487,394,881,794,87,0,881,508,398,906,842,64,0,906,448,439,887,788,99,0,887
1004,1004,487,394,881,794,87,0,881,508,398,906,842,64,0,906,448,441,889,790,99,0,889
1005,1005,487,394,881,794,87,0,881,508,398,906,842,64,0,906,449,441,890,789,101,0,890
1006,1006,487,394,881,794,87,0,881,508,398,906,842,64,0,906,449,441,890,789,101,0,890
1007,1007,488,395,883,792,91,0,883,508,398,906,842,64,0,906,450,442,892,789,103,0,892
1008,1008,488,395,883,792,91,0,883,509,398,907,843,64,0,907,450,443,893,790,103,0,893
1009,1009,488,395,883,792,91,0,883,509,398,907,843,64,0,907,450,444,894,792,102,0,894
1010,1010,489,395,884,793,91,0,884,509,398,907,843,64,0,907,451,444,895,791,104,0,895
1011,1011,490,395,885,792,93,0,885,510,397,907,844,63,0,907,452,444,896,792,104,0,896
1012,1012,491,395,886,791,95,0,886,511,397,908,845,63,0,908,452,444,896,792,104,0,896
1013,1013,492,395,887,792,95,0,887,511,397,908,845,63,0,908,452,444,896,792,104,0,896
1014,1014,492,395,887,792,95,0,887,511,397,908,845,63,0,908,452,444,896,792,104,0,896
1015,1015,493,395,888,791,97,0,888,511,398,909,846,63,0,909,452,444,896,792,104,0,896
1016,1016,493,395,888,791,97,0,888,511,398,909,846,63,0,909,452,445,897,791,106,0,897
1017,1017,492,395,887,791,96,0,887,511,398,909,846,63,0,909,452,445,897,791,106,0,897
1018,1018,491,395,886,791,95,0,886,511,398,909,846,63,0,909,452,445,897,791,106,0,897
1019,1019,492,395,887,793,94,0,887,511,398,909,846,63,0,909,452,445,897,791,106,0,897
1020,1020,493,396,889,793,96,0,889,512,397,909,845,64,0,909,452,445,897,791,106,0,897
1021,1021,493,396,889,793,96,0,889,512,397,909,845,64,0,909,452,445,897,791,106,0,897
1022,1022,493,396,889,793,96,0,889,514,397,911,843,68,0,911,452,446,898,792,106,0,898
1023,1023,493,397,890,794,96,0,890,515,396,911,843,68,0,911,452,446,898,792,106,0,898
1024,1024,493,397,890,794,96,0,890,515,396,911,843,68,0,911,452,446,898,792,106,0,898
1025,1025,493,397,890,794,96,0,890,516,396,912,844,68,0,912,452,446,898,792,106,0,898
1026,1026,494,396,890,795,95,0,890,516,396,912,845,67,0,912,452,446,898,792,106,0,898
1027,1027,494,396,890,794,96,0,890,515,396,911,844,67,0,911,453,446,899,793,106,0,899
1028,1028,494,396,890,794,96,0,890,515,396,911,844,67,0,911,453,446,899,793,106,0,899
1029,1029,494,396,890,794,96,0,890,516,396,912,845,67,0,912,453,446,899,793,106,0,899
1030,1030,494,396,890,794,96,0,890,515,396,911,844,67,0,911,453,446,899,793,106,0,899
1031,1031,495,396,891,795,96,0,891,515,396,911,844,67,0,911,454,446,900,794,106,0,900
1032,1032,496,396,892,796,96,0,892,515,396,911,844,67,0,911,454,446,900,794,106,0,900
1033,1033,496,396,892,796,96,0,892,515,396,911,844,67,0,911,455,446,901,795,106,0,901
1034,1034,496,396,892,796,96,0,892,515,396,911,844,67,0,911,455,445,900,795,105,0,900
1035,1035,497,396,893,797,96,0,893,515,396,911,844,67,0,911,455,445,900,795,105,0,900
1036,1036,497,396,893,797,96,0,893,516,396,912,843,69,0,912,456,445,901,796,105,0,901
1037,1037,497,396,893,797,96,0,893,516,396,912,843,69,0,912,456,445,901,796,105,0,901
1038,1038,498,396,894,798,96,0,894,516,396,912,843,69,0,912,456,445,901,796,105,0,901
1039,1039,498,396,894,798,96,0,894,516,396,912,843,69,0,912,456,445,901,796,105,0,901
1040,1040,498,395,893,798,95,0,893,516,398,914,845,69,0,914,456,445,901,796,105,0,901
1041,1041,498,395,893,798,95,0,893,517,398,915,846,69,0,915,456,446,902,797,105,0,902
1042,1042,498,394,892,798,94,0,892,518,398,916,847,69,0,916,456,446,902,798,104,0,902
1043,1043,498,394,892,798,94,0,892,518,398,916,847,69,0,916,456,446,902,798,104,0,902
1044,1044,498,394,892,798,94,0,892,519,398,917,846,71,0,917,456,446,902,798,104,0,902
1045,1045,499,394,893,798,95,0,893,519,398,917,846,71,0,917,456,446,902,798,104,0,902
1046,1046,500,394,894,799,95,0,894,519,398,917,846,71,0,917,455,445,900,798,102,0,900
1047,1047,501,394,895,800,95,0,895,519,398,917,846,71,0,917,455,445,900,798,102,0,900
1048,1048,501,395,896,799,97,0,896,519,398,917,846,71,0,917,455,446,901,799,102,0,901
1049,1049,501,395,896,799,97,0,896,519,398,917,846,71,0,917,457,447,904,802,102,0,904
1050,1050,501,395,896,799,97,0,896,518,397,915,845,70,0,915,457,447,904,802,102,0,904
1051,1051,501,395,896,799,97,0,896,518,397,915,845,70,0,915,457,448,905,803,102,0,905
1052,1052,501,396,897,800,97,0,897,519,397,916,844,72,0,916,457,448,905,803,102,0,905
1053,1053,502,397,899,802,97,0,899,519,398,917,845,72,0,917,457,448,905,803,102,0,905
1054,1054,502,397,899,802,97,0,899,519,398,917,845,72,0,917,457,448,905,803,102,0,905
1055,1055,502,397,899,802,97,0,899,520,398,918,844,74,0,918,457,448,905,803,102,0,905
1056,1056,502,397,899,802,97,0,899,520,398,918,844,74,0,918,457,448,905,803,102,0,905
1057,1057,502,397,899,802,97,0,899,520,398,918,844,74,0,918,458,448,906,804,102,0,906
1058,1058,502,397,899,802,97,0,899,519,398,917,844,73,0,917,458,448,906,804,102,0,906
1059,1059,502,398,900,803,97,0,900,520,398,918,843,75,0,918,458,448,906,804,102,0,906
1060,1060,503,398,901,803,98,0,901,520,398,918,843,75,0,918,458,448,906,804,102,0,906
1061,1061,503,397,900,803,97,0,900,520,398,918,843,75,0,918,458,448,906,804,102,0,906
1062,1062,502,397,899,802,97,0,899,520,398,918,843,75,0,918,460,448,908,804,104,0,908
1063,1063,502,397,899,802,97,0,899,520,398,918,843,75,0,918,460,449,909,805,104,0,909
1064,1064,503,397,900,803,97,0,900,520,399,919,844,75,0,919,461,449,910,806,104,0,910
1065,1065,503,397,900,803,97,0,900,519,399,918,843,75,0,918,461,449,910,806,104,0,910
1066,1066,503,397,900,803,97,0,900,519,397,916,843,73,0,916,460,449,909,806,103,0,909
1067,1067,503,397,900,803,97,0,900,520,397,917,844,73,0,917,460,449,909,806,103,0,909
1068,1068,503,397,900,803,97,0,900,519,396,915,844,71,0,915,459,450,909,807,102,0,909
1069,1069,504,398,902,803,99,0,902,519,396,915,844,71,0,915,459,451,910,808,102,0,910
1070,1070,504,398,902,803,99,0,902,519,397,916,845,71,0,916,459,450,909,808,101,0,909
1071,1071,504,399,903,802,101,0,903,519,397,916,845,71,0,916,459,450,909,808,101,0,909
1072,1072,504,399,903,802,101,0,903,520,397,917,846,71,0,917,459,450,909,808,101,0,909
1073,1073,504,399,903,802,101,0,903,520,397,917,846,71,0,917,459,450,909,808,101,0,909
1074,1074,504,399,903,802,101,0,903,520,396,916,846,70,0,916,459,451,910,809,101,0,910
1075,1075,504,399,903,802,101,0,903,520,397,917,847,70,0,917,459,451,910,809,101,0,910
1076,1076,504,400,904,803,101,0,904,520,397,917,847,70,0,917,459,451,910,809,101,0,910
1077,1077,505,400,905,804,101,0,905,520,397,917,847,70,0,917,459,451,910,809,101,0,910
1078,1078,505,400,905,804,101,0,905,519,398,917,848,69,0,917,459,451,910,809,101,0,910
1079,1079,505,400,905,804,101,0,905,519,398,917,848,69,0,917,459,451,910,809,101,0,910
1080,1080,506,400,906,803,103,0,906,519,397,916,847,69,0,916,459,451,910,809,101,0,910
1081,1081,507,400,907,804,103,0,907,519,397,916,847,69,0,916,459,452,911,810,101,0,911
1082,1082,508,400,908,805,103,0,908,519,397,916,847,69,0,916,459,452,911,810,101,0,911
1083,1083,508,400,908,805,103,0,908,519,396,915,847,68,0,915,459,452,911,810,101,0,911
1084,1084,508,400,908,805,103,0,908,519,396,915,847,68,0,915,459,452,911,810,101,0,911
1085,1085,508,400,908,805,103,0,908,519,396,915,847,68,0,915,460,452,912,811,101,0,912
1086,1086,508,400,908,805,103,0,908,519,397,916,848,68,0,916,460,452,912,811,101,0,912
1087,1087,509,400,909,806,103,0,909,520,397,917,849,68,0,917,460,452,912,812,100,0,912
1088,1088,509,400,909,806,103,0,909,519,397,916,848,68,0,916,460,452,912,812,100,0,912
1089,1089,509,400,909,806,103,0,909,519,398,917,849,68,0,917,460,452,912,812,100,0,912
1090,1090,509,400,909,806,103,0,909,519,397,916,849,67,0,916,460,452,912,812,100,0,912
1091,1091,509,400,909,806,103,0,909,519,397,916,849,67,0,916,461,452,913,813,100,0,913
1092,1092,509,400,909,806,103,0,909,518,397,915,848,67,0,915,461,452,913,813,100,0,913
1093,1093,509,400,909,806,103,0,909,518,398,916,849,67,0,916,461,452,913,813,100,0,913
1094,1094,509,400,909,806,103,0,909,518,397,915,848,67,0,915,461,452,913,813,100,0,913
1095,1095,509,400,909,806,103,0,909,518,397,915,848,67,0,915,461,452,913,813,100,0,913
1096,1096,509,400,909,806,103,0,909,519,396,915,849,66,0,915,462,453,915,815,100,0,915
1097,1097,509,400,909,806,103,0,909,519,396,915,850,65,0,915,461,453,914,815,99,0,914
1098,1098,509,400,909,806,103,0,909,519,395,914,850,64,0,914,460,454,914,816,98,0,914
1099,1099,509,401,910,805,105,0,910,519,395,914,850,64,0,914,460,454,914,816,98,0,914
1100,1100,509,401,910,805,105,0,910,519,395,914,850,64,0,914,460,454,914,816,98,0,914
1101,1101,509,402,911,806,105,0,911,519,395,914,850,64,0,914,460,455,915,815,100,0,915
1102,1102,508,402,910,806,104,0,910,519,395,914,850,64,0,914,459,456,915,816,99,0,915
1103,1103,508,402,910,806,104,0,910,519,395,914,850,64,0,914,458,456,914,816,98,0,914
1104,1104,507,402,909,806,103,0,909,519,394,913,849,64,0,913,458,456,914,816,98,0,914
1105,1105,508,402,910,807,103,0,910,518,394,912,848,64,0,912,458,456,914,816,98,0,914
1106,1106,508,402,910,807,103,0,910,518,394,912,848,64,0,912,459,456,915,815,100,0,915
1107,1107,509,402,911,808,103,0,911,518,394,912,848,64,0,912,460,457,917,817,100,0,917
1108,1108,509,402,911,806,105,0,911,518,394,912,848,64,0,912,460,458,918,818,100,0,918
1109,1109,509,403,912,807,105,0,912,518,394,912,848,64,0,912,460,458,918,818,100,0,918
1110,1110,509,403,912,807,105,0,912,519,395,914,846,68,0,914,460,458,918,818,100,0,918
1111,1111,509,403,912,807,105,0,912,518,395,913,846,67,0,913,460,458,918,818,100,0,918
1112,1112,509,403,912,807,105,0,912,520,394,914,845,69,0,914,460,458,918,818,100,0,918
1113,1113,509,404,913,808,105,0,913,520,394,914,845,69,0,914,460,458,918,818,100,0,918
1114,1114,509,404,913,808,105,0,913,520,395,915,846,69,0,915,461,458,919,819,100,0,919
1115,1115,508,404,912,808,104,0,912,521,395,916,847,69,0,916,461,459,920,820,100,0,920
1116,1116,507,406,913,810,103,0,913,523,395,918,849,69,0,918,461,460,921,821,100,0,921
1117,1117,506,407,913,810,103,0,913,524,395,919,850,69,0,919,462,461,923,821,102,0,923
1118,1118,506,407,913,810,103,0,913,524,396,920,851,69,0,920,463,460,923,822,101,0,923
1119,1119,507,407,914,809,105,0,914,525,397,922,853,69,0,922,463,460,923,822,101,0,923
